time,gFx,gFy,gFz,TgF
18.987,-0.0357,1.064,-0.8553000000000002,1.139
18.989,-0.0369,1.0698,-0.8521000000000001,1.1440000000000001
18.992,-0.0381,1.0684,-0.8517000000000001,1.1420000000000001
18.994,-0.0386,1.0601,-0.8548,1.135
18.995,-0.0371,1.0625,-0.8507,1.136
18.997,-0.0371,1.0655,-0.8482000000000001,1.138
18.999,-0.0366,1.0659,-0.8524,1.14
19.0,-0.0352,1.0589,-0.8551000000000002,1.1340000000000001
19.002,-0.0344,1.0574,-0.8534000000000002,1.1320000000000001
19.004,-0.0369,1.0608,-0.8458000000000001,1.133
19.009,-0.0374,1.0608,-0.8477000000000001,1.1340000000000001
19.01,-0.0357,1.0603,-0.8541000000000001,1.135
19.011,-0.0376,1.0623,-0.8521000000000001,1.136
19.013,-0.0391,1.064,-0.8519000000000001,1.138
19.015,-0.0393,1.0637,-0.8513999999999999,1.138
19.017,-0.0354,1.0657,-0.8512,1.139
19.019,-0.033,1.0674,-0.8502000000000001,1.14
19.021,-0.0344,1.0662,-0.8524,1.14
19.022,-0.0369,1.0615,-0.8546,1.137
19.026,-0.0364,1.0579,-0.8519000000000001,1.1320000000000001
19.027,-0.0371,1.0615,-0.8507,1.135
19.029,-0.0371,1.0628,-0.8517000000000001,1.137
19.032,-0.0357,1.062,-0.8519000000000001,1.136
19.033,-0.0364,1.0618,-0.8521000000000001,1.136
19.035,-0.0357,1.064,-0.8504,1.137
19.037,-0.033,1.062,-0.8507,1.136
19.039,-0.034,1.0637,-0.8512,1.137
19.053,-0.0342,1.0703,-0.8502000000000001,1.143
19.055,-0.0342,1.0703,-0.8502000000000001,1.143
19.057,-0.0354,1.0674,-0.8529,1.141
19.059,-0.0364,1.0611,-0.8536000000000001,1.136
19.06,-0.0357,1.0679,-0.8513999999999999,1.141
19.061,-0.0371,1.0694,-0.8512,1.143
19.062,-0.0379,1.064,-0.8536000000000001,1.139
19.079,-0.0362,1.0589,-0.8539000000000001,1.1340000000000001
19.08,-0.0376,1.0615,-0.8499000000000001,1.135
19.081,-0.0425,1.0628,-0.8521000000000001,1.137
19.082,-0.0423,1.0601,-0.8512,1.1340000000000001
19.083,-0.043,1.0657,-0.8451,1.137
19.085,-0.0406,1.0633,-0.8499000000000001,1.137
19.087,-0.0393,1.0625,-0.8497000000000001,1.136
19.09,-0.0423,1.0655,-0.8419000000000001,1.136
19.092,-0.0423,1.0645,-0.8424,1.135
19.094,-0.042,1.0618,-0.8473000000000002,1.1340000000000001
19.096,-0.0401,1.062,-0.8477000000000001,1.135
19.098,-0.041,1.062,-0.8465,1.1340000000000001
19.099,-0.0406,1.0615,-0.8482000000000001,1.135
19.102,-0.0384,1.0601,-0.8502000000000001,1.1340000000000001
19.103,-0.0369,1.0618,-0.8499000000000001,1.135
19.104,-0.0359,1.0613,-0.8499000000000001,1.135
19.107,-0.0374,1.0613,-0.8509,1.135
19.11,-0.0381,1.0613,-0.8519000000000001,1.135
19.111,-0.0364,1.0635,-0.8504,1.137
19.113,-0.0359,1.065,-0.8482000000000001,1.138
19.116,-0.0342,1.0672,-0.8512,1.141
19.117,-0.0352,1.0657,-0.8502000000000001,1.139
19.119,-0.0347,1.063,-0.8475000000000001,1.135
19.121,-0.0349,1.0642,-0.8452999999999999,1.136
19.123,-0.0376,1.0652,-0.8448,1.137
19.131,-0.0359,1.0623,-0.847,1.135
19.132,-0.0357,1.0598,-0.8460000000000001,1.1320000000000001
19.133,-0.0413,1.0615,-0.8482000000000001,1.135
19.136,-0.0398,1.0586,-0.8485,1.1320000000000001
19.137,-0.0379,1.0601,-0.8448,1.1320000000000001
19.139,-0.0393,1.0679,-0.8424,1.138
19.141,-0.0413,1.0601,-0.8468,1.133
19.17,-0.0401,1.0581,-0.8492000000000002,1.1320000000000001
19.171,-0.0357,1.0628,-0.8451,1.1340000000000001
19.172,-0.0445,1.0586,-0.8463,1.131
19.173,-0.0464,1.0549,-0.8421000000000001,1.126
19.174,-0.043,1.0672,-0.8441000000000001,1.138
19.179,-0.0388,1.0618,-0.8416000000000001,1.1320000000000001
19.181,-0.0379,1.0652,-0.8441000000000001,1.136
19.182,-0.0388,1.0657,-0.8460000000000001,1.138
19.184,-0.041,1.0603,-0.8487,1.1340000000000001
19.185,-0.0408,1.0596,-0.8448,1.131
19.188,-0.0384,1.0618,-0.8419000000000001,1.1320000000000001
19.189,-0.0388,1.0664,-0.847,1.139
19.194,-0.0391,1.0603,-0.8475000000000001,1.133
19.196,-0.0406,1.0637,-0.8385,1.133
19.197,-0.0403,1.0635,-0.8385,1.133
19.198,-0.0425,1.0628,-0.8409,1.133
19.2,-0.0413,1.0642,-0.8438000000000001,1.136
19.201,-0.0408,1.0659,-0.8429000000000002,1.137
19.203,-0.043,1.0637,-0.8409,1.1340000000000001
19.205,-0.0423,1.0611,-0.8411,1.1320000000000001
19.208,-0.0408,1.0608,-0.8424,1.1320000000000001
19.21,-0.0398,1.0635,-0.8411,1.1340000000000001
19.211,-0.0432,1.0615,-0.8438000000000001,1.133
19.214,-0.0406,1.0593,-0.8429000000000002,1.131
19.216,-0.0406,1.0596,-0.8397000000000001,1.13
19.218,-0.0388,1.0664,-0.8360000000000001,1.135
19.219,-0.0381,1.0606,-0.8407,1.131
19.222,-0.0344,1.0591,-0.8392,1.129
19.224,-0.0376,1.0618,-0.8367,1.131
19.227,-0.0406,1.0635,-0.8343,1.1320000000000001
19.229,-0.0425,1.062,-0.8380000000000001,1.131
19.23,-0.0396,1.0569,-0.8402000000000001,1.127
19.231,-0.0406,1.0559,-0.8360000000000001,1.125
19.233,-0.044,1.0618,-0.8336000000000001,1.13
19.235,-0.045,1.0584,-0.8367,1.128
19.237,-0.0428,1.0559,-0.8409,1.127
19.239,-0.0415,1.0571,-0.8360000000000001,1.126
19.241,-0.0432,1.0625,-0.8338000000000001,1.131
19.243,-0.0447,1.0618,-0.8377000000000001,1.131
19.253,-0.043,1.0579,-0.8404,1.128
19.254,-0.0425,1.0601,-0.8394000000000001,1.13
19.255,-0.043,1.064,-0.8367,1.133
19.256,-0.0435,1.0633,-0.8367,1.1320000000000001
19.257,-0.043,1.063,-0.8358000000000001,1.1320000000000001
19.279,-0.0457,1.0591,-0.8387,1.129
19.28,-0.0469,1.064,-0.8397000000000001,1.1340000000000001
19.281,-0.043,1.0657,-0.8392,1.135
19.282,-0.042,1.0601,-0.8399000000000001,1.13
19.283,-0.042,1.0601,-0.8399000000000001,1.13
19.285,-0.042,1.064,-0.8392,1.1340000000000001
19.287,-0.044,1.0647,-0.8404,1.135
19.289,-0.0445,1.0601,-0.8433000000000002,1.1320000000000001
19.291,-0.0388,1.0562,-0.8397000000000001,1.126
19.294,-0.0364,1.0593,-0.8382000000000001,1.129
19.295,-0.0384,1.0669,-0.8394000000000001,1.136
19.297,-0.0398,1.064,-0.8433000000000002,1.135
19.299,-0.0401,1.064,-0.8409,1.1340000000000001
19.301,-0.0413,1.0615,-0.8370000000000002,1.131
19.303,-0.0442,1.064,-0.8363,1.133
19.305,-0.041,1.0669,-0.8382000000000001,1.136
19.307,-0.0413,1.0596,-0.8404,1.13
19.309,-0.0418,1.0591,-0.8394000000000001,1.129
19.311,-0.0403,1.0598,-0.8341000000000001,1.128
19.313,-0.0388,1.0603,-0.8372000000000002,1.129
19.315,-0.0381,1.0567,-0.8421000000000001,1.128
19.317,-0.0374,1.0557,-0.8431000000000002,1.127
19.319,-0.0371,1.0593,-0.8402000000000001,1.13
19.321,-0.0376,1.0574,-0.8389000000000002,1.127
19.323,-0.0381,1.0584,-0.8372000000000002,1.128
19.325,-0.0379,1.0598,-0.8370000000000002,1.129
19.328,-0.0386,1.0625,-0.8328,1.13
19.33,-0.0406,1.0603,-0.8331,1.128
19.331,-0.0393,1.0564,-0.8338000000000001,1.125
19.333,-0.0352,1.0593,-0.8294000000000001,1.126
19.335,-0.0366,1.0613,-0.8314000000000001,1.128
19.337,-0.0396,1.0569,-0.8326,1.125
19.339,-0.0408,1.0557,-0.8336000000000001,1.124
19.353,-0.043,1.0584,-0.8275000000000001,1.124
19.355,-0.0452,1.0598,-0.8299000000000001,1.127
19.356,-0.0452,1.0562,-0.8309000000000002,1.124
19.357,-0.0408,1.054,-0.8343,1.123
19.358,-0.0354,1.0547,-0.8332999999999999,1.123
19.359,-0.0347,1.0625,-0.8394000000000001,1.1320000000000001
19.36,-0.0366,1.0645,-0.8419000000000001,1.135
19.361,-0.0393,1.0664,-0.8433000000000002,1.137
19.362,-0.0401,1.0655,-0.8416000000000001,1.136
19.363,-0.0393,1.0657,-0.8399000000000001,1.135
19.364,-0.0366,1.0657,-0.8399000000000001,1.135
19.365,-0.0362,1.0684,-0.8411,1.138
19.381,-0.0337,1.0674,-0.8424,1.138
19.382,-0.0362,1.065,-0.8399000000000001,1.135
19.383,-0.0386,1.0628,-0.8367,1.1320000000000001
19.384,-0.0391,1.0601,-0.8353000000000002,1.129
19.385,-0.041,1.0659,-0.8367,1.135
19.386,-0.0435,1.0647,-0.8399000000000001,1.135
19.387,-0.0432,1.0628,-0.8399000000000001,1.133
19.388,-0.0386,1.0586,-0.8392,1.129
19.389,-0.0337,1.0625,-0.8389000000000002,1.1320000000000001
19.391,-0.0354,1.0635,-0.8411,1.1340000000000001
19.394,-0.0369,1.0606,-0.8380000000000001,1.13
19.396,-0.0403,1.0625,-0.8332999999999999,1.13
19.397,-0.0425,1.063,-0.8311000000000002,1.13
19.399,-0.0413,1.0569,-0.8302,1.124
19.402,-0.0425,1.0557,-0.8280000000000001,1.122
19.405,-0.0401,1.0542,-0.8236000000000001,1.119
19.407,-0.0388,1.0525,-0.825,1.1179999999999999
19.41,-0.0347,1.0513,-0.8271999999999999,1.117
19.411,-0.0347,1.0559,-0.8262,1.121
19.413,-0.034,1.0574,-0.8253000000000001,1.123
19.415,-0.0327,1.0601,-0.8311000000000002,1.127
19.417,-0.0332,1.0608,-0.8331,1.128
19.419,-0.0308,1.0637,-0.8345,1.1320000000000001
19.421,-0.0279,1.0677,-0.8370000000000002,1.136
19.423,-0.0281,1.0667,-0.8370000000000002,1.135
19.425,-0.0301,1.065,-0.8407,1.135
19.427,-0.0354,1.0628,-0.8404,1.133
19.429,-0.0357,1.0613,-0.8387,1.131
19.431,-0.0362,1.0547,-0.8382000000000001,1.124
19.433,-0.0357,1.0525,-0.8385,1.122
19.435,-0.0305,1.0515,-0.8399000000000001,1.122
19.437,-0.0281,1.0579,-0.8365,1.127
19.439,-0.0296,1.0615,-0.8367,1.13
19.441,-0.031,1.0642,-0.8382000000000001,1.133
19.449,-0.0308,1.0625,-0.8380000000000001,1.1320000000000001
19.45,-0.0261,1.0633,-0.8363,1.1320000000000001
19.451,-0.0371,1.0691,-0.8411,1.139
19.458,-0.0379,1.0606,-0.8377000000000001,1.13
19.459,-0.0342,1.0559,-0.8294000000000001,1.123
19.484,-0.0327,1.0542,-0.8314000000000001,1.122
19.485,-0.0325,1.0513,-0.8328,1.119
19.486,-0.0337,1.0535,-0.8291999999999999,1.12
19.487,-0.0391,1.0557,-0.8284,1.122
19.488,-0.0381,1.0711,-0.8284,1.137
19.489,-0.0386,1.062,-0.8314000000000001,1.129
19.491,-0.0366,1.0579,-0.8372000000000002,1.127
19.492,-0.0364,1.0559,-0.8380000000000001,1.126
19.493,-0.0325,1.0606,-0.8370000000000002,1.129
19.495,-0.0318,1.064,-0.8392,1.133
19.498,-0.0349,1.0657,-0.8431000000000002,1.136
19.5,-0.0371,1.0606,-0.8443,1.1320000000000001
19.501,-0.0381,1.0633,-0.8404,1.133
19.503,-0.0322,1.0684,-0.8336000000000001,1.136
19.505,-0.0325,1.0684,-0.8375000000000001,1.137
19.508,-0.033,1.0625,-0.8382000000000001,1.1320000000000001
19.512,-0.0335,1.0601,-0.8355000000000001,1.129
19.513,-0.0354,1.0603,-0.8324,1.128
19.514,-0.0344,1.0601,-0.8291999999999999,1.126
19.516,-0.0288,1.0542,-0.8319000000000001,1.122
19.518,-0.0281,1.0552,-0.8304,1.122
19.52,-0.0298,1.0625,-0.8260000000000001,1.127
19.522,-0.0293,1.0581,-0.8289,1.124
19.523,-0.0279,1.0537,-0.8309000000000002,1.121
19.526,-0.0227,1.0549,-0.827,1.121
19.529,-0.0269,1.0615,-0.8236000000000001,1.126
19.532,-0.0332,1.0633,-0.8304,1.13
19.534,-0.033,1.0564,-0.8360000000000001,1.125
19.535,-0.0301,1.0554,-0.8365,1.124
19.536,-0.0257,1.0659,-0.8284,1.131
19.539,-0.0276,1.0669,-0.8306,1.133
19.541,-0.0271,1.0586,-0.8411,1.129
19.542,-0.0222,1.0571,-0.8377000000000001,1.126
19.544,-0.0239,1.0606,-0.8338000000000001,1.128
19.557,-0.0257,1.0633,-0.8341000000000001,1.131
19.558,-0.0274,1.0611,-0.8385,1.13
19.559,-0.0249,1.0567,-0.8409,1.127
19.56,-0.0271,1.0611,-0.8358000000000001,1.129
19.561,-0.0288,1.0642,-0.8336000000000001,1.1320000000000001
19.562,-0.0254,1.0647,-0.8382000000000001,1.1340000000000001
19.563,-0.0271,1.0603,-0.8387,1.13
19.591,-0.0271,1.0664,-0.8326,1.133
19.592,-0.0281,1.0681,-0.8348,1.136
19.593,-0.0271,1.0633,-0.8377000000000001,1.1320000000000001
19.594,-0.0244,1.0593,-0.8389000000000002,1.129
19.595,-0.032,1.0611,-0.8429000000000002,1.1320000000000001
19.596,-0.0315,1.073,-0.8370000000000002,1.141
19.597,-0.0247,1.064,-0.8277000000000001,1.129
19.598,-0.0217,1.0586,-0.8302,1.125
19.599,-0.0242,1.0613,-0.8287,1.127
19.601,-0.0347,1.0706,-0.8291999999999999,1.136
19.603,-0.041,1.0557,-0.8407,1.126
19.605,-0.0366,1.0493,-0.8424,1.121
19.607,-0.0296,1.0623,-0.8299000000000001,1.129
19.609,-0.0325,1.0686,-0.8255000000000001,1.133
19.611,-0.0342,1.063,-0.8355000000000001,1.131
19.614,-0.0259,1.0474,-0.8375000000000001,1.117
19.615,-0.0257,1.0513,-0.8331,1.119
19.618,-0.0296,1.0635,-0.8248,1.128
19.62,-0.0349,1.064,-0.8365,1.133
19.621,-0.0318,1.0586,-0.8409,1.129
19.623,-0.0293,1.0589,-0.8324,1.126
19.625,-0.0301,1.063,-0.8243,1.127
19.638,-0.0318,1.0633,-0.8240000000000001,1.128
19.641,-0.0301,1.0476,-0.8341000000000001,1.1159999999999999
19.642,-0.0254,1.0559,-0.815,1.1179999999999999
19.643,-0.0276,1.0608,-0.8128,1.121
19.644,-0.0237,1.0527,-0.8321000000000001,1.12
19.664,-0.0208,1.0598,-0.8277000000000001,1.125
19.665,-0.0244,1.0635,-0.8302,1.13
19.666,-0.0237,1.0623,-0.8394000000000001,1.1320000000000001
19.667,-0.0217,1.0598,-0.8416000000000001,1.13
19.668,-0.0235,1.063,-0.8382000000000001,1.1320000000000001
19.669,-0.0235,1.0584,-0.8355000000000001,1.127
19.67,-0.0205,1.0593,-0.8358000000000001,1.128
19.672,-0.0257,1.0628,-0.8345,1.13
19.673,-0.0269,1.0603,-0.8319000000000001,1.127
19.674,-0.0266,1.0618,-0.8311000000000002,1.128
19.675,-0.0301,1.0628,-0.8353000000000002,1.131
19.676,-0.0337,1.0613,-0.8338000000000001,1.129
19.677,-0.0344,1.0637,-0.8343,1.1320000000000001
19.678,-0.033,1.0708,-0.8343,1.138
19.679,-0.034,1.0728,-0.8348,1.14
19.681,-0.0359,1.062,-0.8433000000000002,1.133
19.683,-0.0335,1.0537,-0.8409,1.124
19.684,-0.031,1.0571,-0.8326,1.125
19.686,-0.031,1.064,-0.8271999999999999,1.129
19.688,-0.0325,1.0598,-0.8302,1.126
19.689,-0.0347,1.0549,-0.8358000000000001,1.124
19.691,-0.034,1.0574,-0.8302,1.124
19.695,-0.034,1.0633,-0.8253000000000001,1.128
19.698,-0.0349,1.0708,-0.8319000000000001,1.137
19.7,-0.0342,1.0691,-0.8402000000000001,1.139
19.702,-0.0342,1.0669,-0.8416000000000001,1.137
19.703,-0.034,1.0659,-0.8385,1.135
19.704,-0.034,1.0659,-0.8385,1.135
19.706,-0.0271,1.0603,-0.8436000000000001,1.131
19.708,-0.0261,1.0618,-0.8416000000000001,1.1320000000000001
19.71,-0.0286,1.0635,-0.8411,1.1340000000000001
19.713,-0.0305,1.0606,-0.8436000000000001,1.1320000000000001
19.714,-0.0217,1.0596,-0.8436000000000001,1.131
19.716,-0.0203,1.0596,-0.8414000000000001,1.13
19.718,-0.0235,1.0608,-0.8429000000000002,1.131
19.72,-0.0247,1.0625,-0.8392,1.1320000000000001
19.722,-0.0232,1.062,-0.8385,1.131
19.724,-0.0242,1.0625,-0.8353000000000002,1.13
19.727,-0.0232,1.0613,-0.8331,1.129
19.729,-0.0232,1.0711,-0.8289,1.136
19.731,-0.0269,1.0642,-0.8409,1.1340000000000001
19.733,-0.0254,1.0518,-0.8377000000000001,1.121
19.735,-0.0237,1.0554,-0.8284,1.121
19.738,-0.0279,1.0679,-0.825,1.1320000000000001
19.739,-0.031,1.0559,-0.8332999999999999,1.124
19.741,-0.0305,1.0498,-0.8451,1.122
19.743,-0.0288,1.0554,-0.8355000000000001,1.124
19.752,-0.0318,1.0615,-0.8297000000000001,1.128
19.753,-0.0352,1.0623,-0.8370000000000002,1.131
19.754,-0.0315,1.0606,-0.8394000000000001,1.13
19.756,-0.0388,1.062,-0.8331,1.13
19.758,-0.0308,1.054,-0.8363,1.123
19.76,-0.0332,1.0598,-0.8267,1.125
19.782,-0.0413,1.0633,-0.8258000000000001,1.128
19.783,-0.041,1.0581,-0.827,1.124
19.784,-0.0349,1.0667,-0.8291999999999999,1.133
19.785,-0.0298,1.063,-0.8380000000000001,1.1320000000000001
19.786,-0.0279,1.0591,-0.8541000000000001,1.1340000000000001
19.789,-0.0293,1.0694,-0.8438000000000001,1.14
19.79,-0.032,1.0686,-0.8455000000000001,1.14
19.791,-0.0293,1.0628,-0.8519000000000001,1.137
19.793,-0.0281,1.0664,-0.8504,1.139
19.798,-0.0269,1.0686,-0.8438000000000001,1.139
19.799,-0.0303,1.0635,-0.8482000000000001,1.136
19.8,-0.0279,1.064,-0.8485,1.136
19.802,-0.0261,1.0677,-0.8443,1.138
19.803,-0.031,1.0674,-0.8451,1.139
19.805,-0.032,1.0652,-0.8451,1.137
19.808,-0.0281,1.0652,-0.8414000000000001,1.135
19.809,-0.0303,1.0652,-0.8402000000000001,1.135
19.811,-0.034,1.0625,-0.8426,1.133
19.814,-0.0342,1.0618,-0.8416000000000001,1.1320000000000001
19.815,-0.033,1.0623,-0.8407,1.1320000000000001
19.816,-0.0374,1.063,-0.8392,1.133
19.82,-0.0388,1.0606,-0.8426,1.1320000000000001
19.821,-0.0349,1.0601,-0.8429000000000002,1.131
19.823,-0.0357,1.0618,-0.8389000000000002,1.131
19.824,-0.0357,1.0618,-0.8389000000000002,1.131
19.826,-0.0354,1.0569,-0.8394000000000001,1.127
19.83,-0.0347,1.0596,-0.8363,1.128
19.831,-0.0352,1.0623,-0.8341000000000001,1.13
19.833,-0.0369,1.0615,-0.8363,1.13
19.834,-0.0371,1.0601,-0.8372000000000002,1.129
19.837,-0.0327,1.0613,-0.8370000000000002,1.13
19.838,-0.0366,1.0635,-0.8348,1.1320000000000001
19.84,-0.0366,1.0628,-0.8380000000000001,1.1320000000000001
19.842,-0.033,1.0559,-0.8402000000000001,1.126
19.845,-0.0325,1.0562,-0.8385,1.126
19.846,-0.0301,1.0635,-0.8377000000000001,1.1320000000000001
19.863,-0.0301,1.064,-0.8448,1.135
19.864,-0.031,1.0625,-0.847,1.135
19.865,-0.0274,1.0637,-0.8463,1.135
19.866,-0.0322,1.0635,-0.8443,1.135
19.868,-0.0325,1.0659,-0.8433000000000002,1.137
19.869,-0.0332,1.0645,-0.8438000000000001,1.135
19.871,-0.034,1.0603,-0.8426,1.131
19.873,-0.0327,1.0608,-0.8394000000000001,1.131
19.875,-0.0327,1.0623,-0.8382000000000001,1.131
19.878,-0.0354,1.0596,-0.8397000000000001,1.13
19.886,-0.0371,1.0567,-0.8409,1.127
19.887,-0.0374,1.0601,-0.8380000000000001,1.129
19.888,-0.0374,1.0615,-0.8411,1.1320000000000001
19.889,-0.0388,1.0611,-0.8414000000000001,1.1320000000000001
19.892,-0.0388,1.0615,-0.8414000000000001,1.1320000000000001
19.893,-0.0376,1.0633,-0.8443,1.135
19.896,-0.0381,1.0628,-0.8452999999999999,1.135
19.898,-0.0369,1.0628,-0.8473000000000002,1.135
19.899,-0.0396,1.063,-0.8465,1.135
19.901,-0.0406,1.0615,-0.8468,1.1340000000000001
19.903,-0.0376,1.0596,-0.8468,1.1320000000000001
19.905,-0.0344,1.062,-0.8463,1.1340000000000001
19.908,-0.0349,1.064,-0.8475000000000001,1.136
19.909,-0.0386,1.0664,-0.8499000000000001,1.14
19.911,-0.0386,1.0664,-0.8512,1.14
19.913,-0.0347,1.0635,-0.8517000000000001,1.137
19.915,-0.0354,1.0659,-0.8487,1.139
19.918,-0.0352,1.0677,-0.8497000000000001,1.141
19.919,-0.0352,1.0674,-0.8524,1.141
19.921,-0.0354,1.0652,-0.8529,1.139
19.923,-0.0322,1.0669,-0.8490000000000002,1.14
19.925,-0.0342,1.0667,-0.8475000000000001,1.139
19.929,-0.0357,1.0657,-0.8507,1.139
19.943,-0.0352,1.0647,-0.8521000000000001,1.139
19.945,-0.0359,1.0667,-0.8509,1.14
19.947,-0.0362,1.0681,-0.8517000000000001,1.1420000000000001
19.948,-0.0362,1.0664,-0.8507,1.14
19.949,-0.0349,1.0647,-0.8502000000000001,1.138
19.95,-0.0352,1.065,-0.8452999999999999,1.137
19.951,-0.0369,1.0591,-0.8473000000000002,1.1320000000000001
19.957,-0.0347,1.0596,-0.8451,1.131
19.958,-0.0371,1.0613,-0.8446,1.133
19.959,-0.0374,1.0589,-0.8455000000000001,1.131
19.96,-0.0342,1.0625,-0.8443,1.1340000000000001
19.97,-0.0347,1.0645,-0.8441000000000001,1.136
19.972,-0.0342,1.0615,-0.8451,1.133
19.973,-0.0349,1.0625,-0.8468,1.135
19.974,-0.0364,1.0606,-0.8477000000000001,1.133
19.975,-0.0364,1.0601,-0.8451,1.1320000000000001
19.977,-0.034,1.0579,-0.8492000000000002,1.131
19.98,-0.033,1.0613,-0.8468,1.1340000000000001
19.981,-0.034,1.0601,-0.8499000000000001,1.1340000000000001
19.983,-0.0303,1.0603,-0.8485,1.133
19.985,-0.031,1.0635,-0.847,1.136
19.987,-0.033,1.0645,-0.8465,1.136
19.988,-0.0388,1.0611,-0.8521000000000001,1.135
19.99,-0.041,1.0623,-0.8521000000000001,1.137
19.993,-0.0376,1.0618,-0.8487,1.135
19.994,-0.0342,1.0645,-0.8475000000000001,1.137
19.998,-0.0327,1.0659,-0.8480000000000001,1.138
19.999,-0.0332,1.0657,-0.8490000000000002,1.138
20.0,-0.0344,1.0637,-0.8504,1.137
20.005,-0.0354,1.0596,-0.8487,1.133
20.006,-0.0349,1.0608,-0.847,1.133
20.008,-0.0396,1.065,-0.8477000000000001,1.138
20.01,-0.0393,1.0645,-0.8513999999999999,1.138
20.012,-0.0396,1.0625,-0.8490000000000002,1.136
20.014,-0.0386,1.0608,-0.847,1.133
20.016,-0.0393,1.0635,-0.8465,1.136
20.019,-0.0413,1.0669,-0.8504,1.14
20.022,-0.0393,1.0652,-0.8531,1.14
20.024,-0.0398,1.0645,-0.8504,1.138
20.025,-0.0386,1.0635,-0.8480000000000001,1.136
20.027,-0.0379,1.0635,-0.8475000000000001,1.136
20.029,-0.0415,1.0625,-0.8507,1.136
20.032,-0.0396,1.0635,-0.8485,1.136
20.033,-0.0401,1.064,-0.8463,1.136
20.035,-0.0388,1.064,-0.8451,1.136
20.037,-0.0381,1.0576,-0.8485,1.131
20.039,-0.0379,1.0584,-0.8480000000000001,1.131
20.041,-0.0393,1.0606,-0.8460000000000001,1.133
20.042,-0.0403,1.0611,-0.847,1.1340000000000001
20.043,-0.0406,1.0608,-0.847,1.133
20.054,-0.0393,1.062,-0.8468,1.1340000000000001
20.055,-0.0396,1.0618,-0.8480000000000001,1.135
20.056,-0.0366,1.065,-0.8495000000000001,1.138
20.06,-0.0369,1.0623,-0.8504,1.136
20.062,-0.0354,1.0596,-0.8507,1.133
20.104,-0.034,1.0586,-0.8482000000000001,1.1320000000000001
20.105,-0.034,1.0596,-0.8463,1.1320000000000001
20.106,-0.0362,1.0608,-0.8512,1.135
20.107,-0.0359,1.0625,-0.8482000000000001,1.135
20.108,-0.034,1.0674,-0.8487,1.14
20.109,-0.0344,1.0613,-0.8451,1.133
20.11,-0.0337,1.0557,-0.8482000000000001,1.129
20.111,-0.0357,1.0611,-0.8492000000000002,1.1340000000000001
20.112,-0.0374,1.0633,-0.8480000000000001,1.136
20.113,-0.0359,1.063,-0.8443,1.1340000000000001
20.118,-0.0366,1.0628,-0.8436000000000001,1.1340000000000001
20.119,-0.0391,1.062,-0.8475000000000001,1.135
20.12,-0.0357,1.0589,-0.8436000000000001,1.13
20.122,-0.0369,1.0628,-0.8436000000000001,1.1340000000000001
20.124,-0.0379,1.0603,-0.8429000000000002,1.131
20.125,-0.0386,1.0628,-0.8443,1.1340000000000001
20.126,-0.0403,1.0635,-0.8431000000000002,1.135
20.128,-0.0393,1.0667,-0.8416000000000001,1.137
20.141,-0.0401,1.0642,-0.8441000000000001,1.136
20.143,-0.0379,1.064,-0.8458000000000001,1.136
20.144,-0.0376,1.0669,-0.8426,1.137
20.145,-0.0369,1.0674,-0.8433000000000002,1.138
20.146,-0.0386,1.0613,-0.8473000000000002,1.1340000000000001
20.147,-0.0376,1.0576,-0.8480000000000001,1.131
20.148,-0.0374,1.0596,-0.8441000000000001,1.131
20.149,-0.0381,1.0662,-0.8416000000000001,1.136
20.151,-0.0362,1.0591,-0.8499000000000001,1.133
20.152,-0.0369,1.0591,-0.8443,1.131
20.154,-0.0366,1.0615,-0.8426,1.1320000000000001
20.166,-0.0354,1.0655,-0.8446,1.137
20.167,-0.0364,1.0598,-0.847,1.1320000000000001
20.168,-0.0354,1.0603,-0.8426,1.131
20.17,-0.0349,1.0613,-0.8392,1.131
20.171,-0.0347,1.0606,-0.8387,1.13
20.173,-0.0318,1.0591,-0.8399000000000001,1.129
20.175,-0.0318,1.0611,-0.8387,1.13
20.178,-0.0322,1.0601,-0.8394000000000001,1.13
20.18,-0.0318,1.0581,-0.8387,1.128
20.183,-0.0308,1.0579,-0.8402000000000001,1.128
20.184,-0.0305,1.0581,-0.8389000000000002,1.128
20.186,-0.031,1.0606,-0.8414000000000001,1.131
20.188,-0.0325,1.0611,-0.8409,1.131
20.19,-0.0332,1.0618,-0.8426,1.133
20.191,-0.0327,1.0601,-0.8419000000000001,1.131
20.193,-0.0318,1.063,-0.8370000000000002,1.1320000000000001
20.196,-0.0337,1.0681,-0.8372000000000002,1.137
20.198,-0.033,1.0674,-0.8365,1.136
20.2,-0.0352,1.0584,-0.8392,1.128
20.202,-0.0344,1.0574,-0.8355000000000001,1.126
20.203,-0.0354,1.0611,-0.8331,1.129
20.205,-0.0362,1.0645,-0.8365,1.133
20.208,-0.0366,1.0637,-0.8397000000000001,1.133
20.209,-0.0371,1.0603,-0.8397000000000001,1.13
20.211,-0.0381,1.0606,-0.8331,1.128
20.216,-0.0381,1.0598,-0.8363,1.129
20.218,-0.0391,1.064,-0.8363,1.133
20.22,-0.0403,1.0662,-0.8370000000000002,1.135
20.222,-0.0406,1.0615,-0.8355000000000001,1.13
20.224,-0.0396,1.0608,-0.8338000000000001,1.129
20.226,-0.0362,1.0635,-0.8348,1.1320000000000001
20.229,-0.0362,1.0606,-0.8372000000000002,1.13
20.253,-0.0347,1.0586,-0.8385,1.128
