time,gFx,gFy,gFz,TgF
10.193,-0.0794,1.0496,-0.8656000000000001,1.1320000000000001
10.194,-0.0821,1.0501,-0.8658000000000001,1.1320000000000001
10.195,-0.0843,1.0491,-0.8712,1.1340000000000001
10.196,-0.088,1.0501,-0.8758000000000001,1.137
10.197,-0.0889,1.0503,-0.8755999999999999,1.137
10.198,-0.0884,1.052,-0.8788,1.139
10.199,-0.086,1.0545,-0.8851,1.1440000000000001
10.2,-0.0828,1.054,-0.8871,1.1440000000000001
10.201,-0.075,1.0545,-0.8883000000000001,1.1440000000000001
10.203,-0.0713,1.0547,-0.8893,1.145
10.204,-0.0669,1.0537,-0.8951,1.146
10.205,-0.0701,1.0584,-0.8968,1.151
10.206,-0.0701,1.0598,-0.8988,1.153
10.207,-0.0796,1.0547,-0.9093,1.153
10.212,-0.0845,1.0547,-0.9091,1.153
10.215,-0.087,1.0564,-0.9162000000000001,1.158
10.216,-0.0804,1.0596,-0.9201000000000001,1.162
10.217,-0.0794,1.0611,-0.9201000000000001,1.163
10.227,-0.0801,1.0615,-0.9259,1.166
10.234,-0.0779,1.0596,-0.9264000000000001,1.1640000000000001
10.235,-0.0796,1.0611,-0.9298000000000002,1.167
10.236,-0.0821,1.0589,-0.9311,1.166
10.251,-0.0833,1.0567,-0.9335,1.165
10.252,-0.0838,1.0593,-0.9345000000000001,1.168
10.253,-0.0806,1.0586,-0.9377,1.168
10.254,-0.074,1.054,-0.9342000000000001,1.162
10.255,-0.0674,1.0527,-0.9281000000000001,1.158
10.256,-0.065,1.0535,-0.9218000000000002,1.156
10.257,-0.0616,1.0569,-0.9191,1.158
10.259,-0.0606,1.0554,-0.9176000000000002,1.156
10.261,-0.0572,1.0567,-0.9159000000000002,1.156
10.264,-0.055,1.0579,-0.9127000000000001,1.156
10.267,-0.0503,1.0542,-0.9086000000000001,1.151
10.27,-0.0494,1.0549,-0.9047000000000001,1.15
10.271,-0.0503,1.0576,-0.9044000000000001,1.1520000000000001
10.273,-0.0503,1.0596,-0.9066000000000001,1.155
10.275,-0.0503,1.0601,-0.9039000000000001,1.1540000000000001
10.277,-0.0498,1.062,-0.8983000000000001,1.1540000000000001
10.28,-0.0498,1.0647,-0.8997999999999999,1.157
10.281,-0.0494,1.0618,-0.9022000000000001,1.155
10.283,-0.0452,1.0623,-0.9034,1.156
10.285,-0.0445,1.063,-0.903,1.156
10.288,-0.0457,1.0625,-0.9052,1.157
10.289,-0.0457,1.0625,-0.9076,1.158
10.292,-0.0454,1.0625,-0.9096000000000002,1.159
10.293,-0.0457,1.0615,-0.9132,1.159
10.295,-0.0467,1.0615,-0.9149,1.16
10.297,-0.0469,1.0606,-0.9164000000000001,1.16
10.299,-0.042,1.0586,-0.9196,1.159
10.301,-0.0398,1.0601,-0.9213,1.161
10.304,-0.0401,1.0593,-0.9267000000000001,1.162
10.305,-0.0393,1.0584,-0.9281000000000001,1.162
10.307,-0.0396,1.0564,-0.933,1.162
10.309,-0.0359,1.0569,-0.9345000000000001,1.163
10.31,-0.0366,1.0567,-0.9377,1.1640000000000001
10.313,-0.0344,1.0564,-0.9408000000000001,1.165
10.315,-0.0354,1.0559,-0.9438,1.166
10.318,-0.0335,1.0586,-0.9428000000000001,1.168
10.321,-0.0344,1.0564,-0.9469000000000001,1.168
10.322,-0.0352,1.0535,-0.9484000000000001,1.166
10.324,-0.0335,1.053,-0.9484000000000001,1.165
10.325,-0.0332,1.0527,-0.9481999999999999,1.165
10.327,-0.0332,1.0532,-0.9486000000000001,1.166
10.329,-0.0315,1.0503,-0.9504000000000001,1.1640000000000001
10.33,-0.0279,1.0515,-0.9484000000000001,1.1640000000000001
10.332,-0.0232,1.0523,-0.9462000000000002,1.1640000000000001
10.335,-0.0215,1.052,-0.9484000000000001,1.1640000000000001
10.347,-0.0191,1.052,-0.9472,1.1640000000000001
10.349,-0.0147,1.0562,-0.9416,1.165
10.35,-0.0139,1.0569,-0.9403000000000001,1.165
10.351,-0.022,1.0571,-0.9379,1.165
10.352,-0.0244,1.0603,-0.9342000000000001,1.166
10.375,-0.042,1.0601,-0.9259,1.163
10.376,-0.0396,1.0593,-0.9225000000000001,1.161
10.377,-0.0308,1.0591,-0.9113,1.156
10.378,-0.0107,1.0562,-0.9008,1.148
10.379,-0.0176,1.0596,-0.8920000000000001,1.148
10.38,-0.0024,1.0554,-0.8912,1.1440000000000001
10.384,0.0044,1.0554,-0.8837000000000002,1.141
10.386,0.0066,1.0486,-0.8866,1.136
10.39,0.0054,1.0552,-0.8807,1.14
10.391,-0.0034,1.0596,-0.8854000000000002,1.146
10.393,-0.0049,1.0591,-0.8893,1.147
10.396,-0.0042,1.0603,-0.8841000000000001,1.146
10.398,-0.0068,1.0623,-0.8822000000000001,1.147
10.4,-0.0093,1.0603,-0.8816999999999999,1.145
10.401,-0.0127,1.0562,-0.8878000000000001,1.143
10.404,-0.023,1.0567,-0.8856000000000002,1.143
10.405,-0.0318,1.0557,-0.8871,1.143
10.407,-0.0406,1.0547,-0.8915000000000002,1.1440000000000001
10.409,-0.0391,1.0527,-0.8912,1.1420000000000001
10.411,-0.0352,1.0552,-0.8905000000000001,1.1440000000000001
10.412,-0.0286,1.0589,-0.8925000000000001,1.148
10.415,-0.0254,1.0559,-0.8959000000000001,1.146
10.417,-0.0164,1.054,-0.899,1.146
10.419,-0.0154,1.0557,-0.8988,1.147
10.421,-0.0203,1.0562,-0.8978000000000002,1.147
10.423,-0.0308,1.0523,-0.9022000000000001,1.146
10.425,-0.0327,1.051,-0.903,1.145
10.428,-0.033,1.0537,-0.9005000000000001,1.146
10.43,-0.031,1.0515,-0.9042000000000001,1.146
10.431,-0.0305,1.0501,-0.9052,1.145
10.433,-0.0173,1.0491,-0.9027000000000001,1.143
10.435,-0.0125,1.0501,-0.8995000000000002,1.1420000000000001
10.449,-0.0059,1.0493,-0.8983000000000001,1.141
10.451,-0.0076,1.0444,-0.901,1.138
10.452,-0.0071,1.0447,-0.8966000000000001,1.136
10.455,-0.0132,1.0493,-0.8898000000000001,1.138
10.456,-0.0151,1.0486,-0.8898000000000001,1.137
10.457,-0.0173,1.0484,-0.8917000000000002,1.138
10.458,-0.0112,1.0505,-0.8829,1.136
10.459,-0.0088,1.0518,-0.879,1.136
10.461,-0.002,1.0491,-0.8768,1.133
10.462,-0.0024,1.0532,-0.8651,1.1320000000000001
10.463,-0.0056,1.0557,-0.8666,1.135
10.464,-0.0132,1.0545,-0.8685,1.135
10.486,-0.0132,1.0527,-0.8629,1.131
10.489,-0.0166,1.0559,-0.8592,1.133
10.49,-0.0232,1.0584,-0.8558000000000001,1.1340000000000001
10.491,-0.0264,1.0535,-0.8587,1.13
10.492,-0.0281,1.0545,-0.8578000000000001,1.131
10.493,-0.0281,1.0603,-0.8497000000000001,1.1340000000000001
10.494,-0.0293,1.0596,-0.8490000000000002,1.133
10.495,-0.0332,1.0559,-0.8504,1.13
10.497,-0.0332,1.0523,-0.8475000000000001,1.125
10.498,-0.0344,1.0537,-0.8436000000000001,1.125
10.5,-0.0413,1.0547,-0.8426,1.126
10.501,-0.0454,1.0552,-0.8452999999999999,1.128
10.502,-0.0442,1.0513,-0.8492000000000002,1.125
10.503,-0.0432,1.0525,-0.8465,1.126
10.504,-0.0479,1.0525,-0.8458000000000001,1.125
10.505,-0.0425,1.0481,-0.8512,1.123
10.506,-0.0403,1.0493,-0.8507,1.124
10.51,-0.0406,1.0515,-0.8539000000000001,1.127
10.512,-0.0388,1.0508,-0.8553000000000002,1.127
10.513,-0.0379,1.0518,-0.8585,1.129
10.514,-0.0386,1.0508,-0.8573,1.128
10.516,-0.0391,1.0508,-0.8595000000000002,1.128
10.517,-0.0413,1.0479,-0.8636000000000001,1.127
10.519,-0.0406,1.0488,-0.8624,1.128
10.52,-0.0376,1.0498,-0.8634,1.129
10.522,-0.0384,1.0508,-0.869,1.1320000000000001
10.525,-0.0352,1.0503,-0.869,1.131
10.528,-0.034,1.0542,-0.8646,1.133
10.529,-0.0379,1.0559,-0.8658000000000001,1.135
10.531,-0.043,1.053,-0.8705,1.135
10.533,-0.0442,1.0513,-0.8712,1.133
10.535,-0.0459,1.0491,-0.8719000000000001,1.1320000000000001
10.544,-0.0486,1.0486,-0.8736000000000002,1.1320000000000001
10.545,-0.0469,1.0525,-0.8727,1.135
10.546,-0.041,1.0579,-0.8736000000000002,1.14
10.548,-0.043,1.0596,-0.8722000000000001,1.141
10.55,-0.0484,1.0584,-0.871,1.14
10.551,-0.0528,1.0569,-0.8724000000000001,1.139
10.553,-0.0584,1.0542,-0.8749,1.138
10.568,-0.0591,1.053,-0.8751,1.137
10.569,-0.0589,1.0567,-0.871,1.139
10.57,-0.0569,1.0557,-0.8714,1.138
10.571,-0.052,1.0479,-0.8678000000000001,1.129
10.576,-0.0533,1.0527,-0.8678000000000001,1.1340000000000001
10.577,-0.0542,1.0537,-0.8656000000000001,1.1340000000000001
10.578,-0.053,1.053,-0.8658000000000001,1.133
10.58,-0.0503,1.0501,-0.8626,1.129
10.581,-0.0489,1.0479,-0.8602000000000001,1.126
10.583,-0.0476,1.0496,-0.859,1.127
10.585,-0.0472,1.0474,-0.8580000000000001,1.125
10.588,-0.0467,1.0486,-0.857,1.126
10.589,-0.0476,1.0476,-0.8539000000000001,1.124
10.591,-0.0496,1.0493,-0.8531,1.125
10.593,-0.0506,1.0488,-0.8539000000000001,1.125
10.595,-0.0486,1.0476,-0.8529,1.123
10.597,-0.0486,1.0491,-0.8509,1.124
10.599,-0.0503,1.0532,-0.8495000000000001,1.128
10.601,-0.0511,1.0542,-0.8548,1.13
10.603,-0.0486,1.0547,-0.8548,1.131
10.606,-0.043,1.0584,-0.8490000000000002,1.1320000000000001
10.608,-0.045,1.0615,-0.8473000000000002,1.1340000000000001
10.61,-0.0501,1.0633,-0.8502000000000001,1.137
10.611,-0.0518,1.0569,-0.8531,1.1320000000000001
10.613,-0.0537,1.0557,-0.8529,1.131
10.615,-0.0618,1.0542,-0.8513999999999999,1.13
10.618,-0.0682,1.0574,-0.8524,1.133
10.619,-0.0687,1.0589,-0.8573,1.137
10.623,-0.0662,1.0584,-0.8582000000000001,1.136
10.625,-0.0655,1.0559,-0.8619000000000001,1.135
10.626,-0.0652,1.0545,-0.8600000000000001,1.133
10.628,-0.066,1.0518,-0.8597000000000001,1.131
10.63,-0.0679,1.0535,-0.8622000000000001,1.133
10.631,-0.0713,1.0545,-0.8705,1.137
10.633,-0.0745,1.054,-0.8729,1.138
10.635,-0.0779,1.053,-0.8778000000000001,1.139
10.649,-0.0774,1.0584,-0.8761000000000001,1.1440000000000001
10.651,-0.0755,1.0596,-0.8771,1.145
10.652,-0.0721,1.0554,-0.8851,1.1440000000000001
10.654,-0.0672,1.0518,-0.8851,1.14
10.656,-0.0667,1.0515,-0.8837000000000002,1.139
10.657,-0.0701,1.0547,-0.8841000000000001,1.143
10.658,-0.0748,1.0537,-0.8895,1.1440000000000001
10.659,-0.0826,1.054,-0.8961000000000001,1.147
10.66,-0.0855,1.0554,-0.8956,1.149
10.661,-0.0845,1.0579,-0.8936999999999999,1.15
10.663,-0.0782,1.0567,-0.8951,1.149
10.664,-0.0757,1.0537,-0.8983000000000001,1.148
10.665,-0.0662,1.051,-0.8966000000000001,1.1440000000000001
10.666,-0.0601,1.0532,-0.8920000000000001,1.1440000000000001
10.68,-0.0635,1.0589,-0.8951,1.15
10.681,-0.0711,1.0659,-0.8968,1.158
10.682,-0.0486,1.0476,-0.8927,1.138
10.683,-0.0459,1.0484,-0.8907,1.138
10.685,-0.0464,1.0488,-0.8903000000000001,1.138
10.686,-0.0464,1.0486,-0.8903000000000001,1.138
10.689,-0.0523,1.0513,-0.8920000000000001,1.1420000000000001
10.691,-0.0574,1.0569,-0.8907,1.147
10.693,-0.0542,1.0586,-0.8876,1.147
10.695,-0.0467,1.0562,-0.8876,1.1440000000000001
10.698,-0.0447,1.0523,-0.8885000000000001,1.141
10.699,-0.0379,1.0469,-0.8866,1.135
10.701,-0.0396,1.0457,-0.8819000000000001,1.1320000000000001
10.703,-0.0384,1.0454,-0.8832,1.1320000000000001
10.706,-0.0425,1.0469,-0.8846,1.1340000000000001
10.708,-0.0452,1.0479,-0.8863000000000001,1.136
10.709,-0.0459,1.0476,-0.8849,1.135
10.711,-0.0469,1.0474,-0.8849,1.135
10.713,-0.0486,1.0474,-0.8839000000000001,1.135
10.715,-0.0447,1.0447,-0.8866,1.133
10.717,-0.0437,1.0442,-0.8839000000000001,1.1320000000000001
10.719,-0.0459,1.0486,-0.8822000000000001,1.135
10.728,-0.0506,1.053,-0.8819000000000001,1.139
10.729,-0.0535,1.0574,-0.8834,1.1440000000000001
10.73,-0.063,1.0611,-0.8883000000000001,1.15
10.733,-0.0713,1.0628,-0.8868,1.151
10.734,-0.0738,1.0625,-0.8876,1.151
10.735,-0.075,1.0618,-0.8915000000000002,1.1520000000000001
10.74,-0.077,1.0637,-0.8917000000000002,1.1540000000000001
10.755,-0.0848,1.0645,-0.8973,1.158
10.758,-0.0877,1.0635,-0.8995000000000002,1.158
10.759,-0.0889,1.064,-0.8997999999999999,1.159
10.76,-0.0897,1.0662,-0.9012,1.161
10.761,-0.0906,1.0635,-0.9032,1.16
10.762,-0.0926,1.0596,-0.9115000000000002,1.159
10.764,-0.0889,1.0584,-0.9115000000000002,1.158
10.765,-0.0902,1.0591,-0.9176000000000002,1.161
10.766,-0.0899,1.0581,-0.9205000000000001,1.162
10.767,-0.0853,1.0523,-0.923,1.157
10.768,-0.0838,1.0491,-0.9242000000000001,1.1540000000000001
10.769,-0.0848,1.043,-0.9281000000000001,1.15
10.771,-0.0884,1.0469,-0.9291,1.155
10.774,-0.0865,1.0503,-0.9279000000000002,1.157
10.776,-0.084,1.0527,-0.9296000000000002,1.16
10.778,-0.0784,1.051,-0.9303000000000001,1.158
10.78,-0.076,1.0508,-0.9313,1.158
10.782,-0.0713,1.051,-0.9271,1.156
10.783,-0.0689,1.0505,-0.9249,1.155
10.785,-0.0682,1.0503,-0.9269000000000001,1.156
10.787,-0.0706,1.052,-0.9286000000000001,1.158
10.79,-0.0733,1.0518,-0.9235,1.156
10.792,-0.0745,1.054,-0.9223000000000001,1.157
10.793,-0.0774,1.0564,-0.9225000000000001,1.16
10.795,-0.0762,1.0554,-0.9225000000000001,1.159
10.797,-0.0799,1.0547,-0.9208000000000001,1.158
10.799,-0.0828,1.0596,-0.9149,1.16
10.801,-0.0836,1.0635,-0.9147000000000001,1.1640000000000001
10.804,-0.0899,1.0694,-0.9183000000000001,1.171
10.808,-0.0916,1.0698,-0.9183000000000001,1.171
10.809,-0.0894,1.0696,-0.9186000000000001,1.171
10.81,-0.0884,1.073,-0.9132,1.172
10.811,-0.0909,1.0742,-0.9132,1.173
10.813,-0.0911,1.0713,-0.9205000000000001,1.1740000000000002
10.815,-0.0919,1.0698,-0.9232,1.173
10.817,-0.0911,1.0674,-0.9237000000000002,1.171
10.819,-0.0941,1.0655,-0.9271,1.171
10.821,-0.095,1.0662,-0.9276,1.172
10.824,-0.0936,1.0662,-0.9311,1.173
10.826,-0.0909,1.0657,-0.9369000000000001,1.175
10.827,-0.0882,1.0659,-0.9394,1.176
10.83,-0.0875,1.0645,-0.9441999999999999,1.177
10.832,-0.0867,1.0659,-0.9460000000000002,1.179
10.834,-0.086,1.0669,-0.9530000000000001,1.183
10.835,-0.0862,1.0652,-0.9570000000000001,1.183
10.837,-0.0882,1.0647,-0.9606000000000001,1.1840000000000002
10.84,-0.0897,1.0659,-0.9643000000000002,1.187
10.854,-0.0894,1.0655,-0.9711000000000001,1.189
10.855,-0.0892,1.064,-0.9741,1.189
10.856,-0.0833,1.0608,-0.9809000000000001,1.189
10.857,-0.0796,1.0554,-0.9931000000000001,1.19
10.858,-0.087,1.0606,-0.9973000000000001,1.197
10.859,-0.0892,1.0615,-0.9997,1.199
10.861,-0.0914,1.0596,-1.0041000000000002,1.199
10.865,-0.0904,1.0642,-1.0034,1.203
10.867,-0.0926,1.0701,-1.0073,1.21
10.88,-0.0902,1.0686,-1.0087000000000002,1.209
10.881,-0.0853,1.0659,-1.0048,1.205
10.882,-0.0904,1.0635,-0.9995,1.2
10.884,-0.0924,1.0625,-0.9978,1.199
10.886,-0.0914,1.064,-0.9980000000000002,1.2
10.887,-0.0906,1.0637,-0.9958,1.199
10.889,-0.0892,1.0657,-0.9931000000000001,1.199
10.891,-0.0862,1.0701,-0.9890000000000001,1.2009999999999998
10.893,-0.086,1.0738,-0.9870000000000001,1.204
10.895,-0.0843,1.0723,-0.9868000000000001,1.202
10.897,-0.0804,1.073,-0.9848000000000001,1.202
10.899,-0.0789,1.0713,-0.9809000000000001,1.198
10.901,-0.0792,1.0708,-0.9797,1.197
10.903,-0.0779,1.0686,-0.9803999999999999,1.196
10.907,-0.0767,1.0686,-0.9789000000000001,1.195
10.908,-0.0774,1.072,-0.9772000000000001,1.197
10.909,-0.0799,1.0735,-0.9780000000000002,1.199
10.911,-0.0811,1.072,-0.9789000000000001,1.198
10.913,-0.0843,1.0694,-0.9811000000000001,1.197
10.915,-0.0848,1.0694,-0.9802,1.197
10.917,-0.0867,1.0752,-0.9786999999999999,1.2009999999999998
10.919,-0.0899,1.0799,-0.9845999999999999,1.208
10.921,-0.0889,1.0826,-0.9872000000000001,1.212
10.924,-0.0877,1.0935,-0.9919000000000002,1.224
10.926,-0.0916,1.0943,-0.9919000000000002,1.225
10.927,-0.095,1.0906,-1.0070000000000001,1.228
10.929,-0.0958,1.0857,-1.0119,1.226
10.931,-0.0972,1.0862,-1.0085000000000002,1.225
10.933,-0.1021,1.0975,-1.0070000000000001,1.235
10.935,-0.1097,1.0865,-1.0212,1.232
10.938,-0.1092,1.0755,-1.0285000000000002,1.226
10.952,-0.1043,1.0564,-1.0283000000000002,1.209
10.953,-0.1029,1.0488,-1.0263,1.2009999999999998
10.954,-0.1033,1.043,-1.0278,1.197
10.956,-0.1033,1.0386,-1.0386000000000002,1.198
10.957,-0.1019,1.0383,-1.0417,1.199
10.958,-0.1041,1.044,-1.0459,1.207
10.959,-0.106,1.044,-1.0434,1.206
10.982,-0.1046,1.0432,-1.0405000000000002,1.203
10.983,-0.1031,1.042,-1.0415,1.203
10.984,-0.1011,1.0361,-1.0439,1.199
10.985,-0.097,1.0396,-1.0408,1.2
10.986,-0.0943,1.0432,-1.0371000000000001,1.2009999999999998
10.987,-0.0933,1.0491,-1.0417,1.208
10.988,-0.0931,1.0474,-1.0454,1.208
10.991,-0.0972,1.0444,-1.0442,1.206
10.992,-0.1033,1.0425,-1.0342000000000002,1.199
10.993,-0.1075,1.041,-1.0302000000000002,1.197
10.994,-0.1153,1.0376,-1.0285000000000002,1.194
10.995,-0.1185,1.0371,-1.0266000000000002,1.193
10.996,-0.1175,1.0425,-1.0214,1.195
10.997,-0.119,1.0647,-1.0122,1.21
10.998,-0.1173,1.065,-1.0139,1.2109999999999999
10.999,-0.1134,1.0738,-1.0087000000000002,1.216
11.0,-0.116,1.0791,-1.0034,1.218
11.001,-0.1327,1.0786,-1.0109,1.2229999999999999
11.002,-0.1329,1.074,-1.008,1.218
11.003,-0.1329,1.0789,-0.9963000000000002,1.217
11.004,-0.1385,1.0799,-0.9967999999999999,1.218
11.007,-0.1327,1.0833,-1.0151000000000001,1.229
11.008,-0.1302,1.0884,-1.0168,1.234
11.009,-0.1395,1.0948,-1.0256,1.245
11.01,-0.1429,1.0943,-1.0324,1.248
11.013,-0.1441,1.0916,-1.0427,1.25
11.014,-0.1449,1.0965,-1.0456,1.256
11.016,-0.1485,1.0984,-1.052,1.261
11.018,-0.1556,1.0953,-1.0706000000000002,1.268
11.02,-0.1532,1.0896,-1.0784,1.2670000000000001
11.022,-0.1468,1.0904,-1.082,1.2690000000000001
11.026,-0.1525,1.0911,-1.0916000000000001,1.275
11.028,-0.1515,1.076,-1.1206,1.2770000000000001
11.03,-0.149,1.0801,-1.1243,1.2819999999999998
11.032,-0.1532,1.0865,-1.1292,1.29
11.033,-0.1615,1.0894,-1.1492,1.305
11.034,-0.1622,1.0857,-1.1612,1.308
11.037,-0.1556,1.0828,-1.1734,1.311
11.048,-0.1547,1.0804,-1.1803,1.3130000000000002
11.049,-0.1515,1.0659,-1.1956000000000002,1.31
11.05,-0.1485,1.0581,-1.2105000000000001,1.3119999999999998
11.052,-0.1476,1.0586,-1.2125,1.3130000000000002
11.054,-0.1395,1.0645,-1.2113,1.3159999999999998
11.056,-0.1353,1.0698,-1.2147000000000001,1.3219999999999998
11.073,-0.1356,1.0701,-1.2193,1.325
11.074,-0.1278,1.0642,-1.2206000000000001,1.32
11.075,-0.1226,1.0637,-1.2064,1.311
11.076,-0.1222,1.0733,-1.1912,1.31
11.078,-0.118,1.0757,-1.1776,1.304
11.08,-0.119,1.0789,-1.1646,1.3
11.082,-0.1197,1.0747,-1.159,1.2930000000000001
11.085,-0.1222,1.0723,-1.1558000000000002,1.29
11.086,-0.1248,1.0733,-1.1436000000000002,1.284
11.088,-0.128,1.0752,-1.1382,1.2830000000000001
11.092,-0.1341,1.0806,-1.1307,1.284
11.094,-0.1415,1.0833,-1.1314000000000002,1.288
11.095,-0.1444,1.084,-1.1319,1.2890000000000001
11.096,-0.1483,1.0867,-1.1241,1.287
11.099,-0.1522,1.0882,-1.1182,1.286
11.1,-0.1547,1.0892,-1.1175000000000002,1.287
11.101,-0.1571,1.0874,-1.1219000000000001,1.288
11.105,-0.162,1.0862,-1.1182,1.286
11.106,-0.1642,1.0874,-1.1153,1.285
11.109,-0.1693,1.0865,-1.1194000000000002,1.287
11.111,-0.174,1.0843,-1.1233,1.288
11.112,-0.1752,1.0823,-1.1302,1.29
11.114,-0.1754,1.0818,-1.1316000000000002,1.291
11.116,-0.1779,1.0852,-1.1360000000000001,1.296
11.119,-0.1827,1.0857,-1.1458,1.3019999999999998
11.12,-0.1827,1.0862,-1.1522000000000001,1.306
11.125,-0.1788,1.084,-1.1614,1.3090000000000002
11.127,-0.1798,1.0865,-1.1678000000000002,1.315
11.128,-0.1837,1.0877,-1.1766,1.321
11.129,-0.1852,1.0874,-1.1927,1.33
11.13,-0.1876,1.0867,-1.1976,1.3319999999999999
11.132,-0.1879,1.0923,-1.2071,1.3419999999999999
11.133,-0.1891,1.0928,-1.2201,1.35
11.136,-0.1898,1.0918,-1.2294,1.355
11.138,-0.1871,1.0865,-1.2423000000000002,1.358
11.14,-0.1837,1.0855,-1.2479,1.36
11.153,-0.182,1.0838,-1.2609,1.3659999999999999
11.155,-0.1805,1.0779,-1.276,1.37
11.156,-0.1766,1.0764,-1.2841,1.3730000000000002
11.157,-0.1705,1.0752,-1.2939,1.3769999999999998
11.158,-0.1713,1.0784,-1.3051,1.3869999999999998
11.16,-0.17,1.0772,-1.3146,1.392
11.161,-0.1595,1.0698,-1.3303,1.395
11.162,-0.1568,1.0738,-1.3366000000000002,1.401
11.163,-0.1529,1.0742,-1.3491,1.409
11.164,-0.1495,1.0755,-1.3564,1.4140000000000001
11.185,-0.1429,1.0742,-1.364,1.4180000000000001
11.187,-0.1429,1.0725,-1.364,1.416
11.188,-0.1336,1.0711,-1.3662,1.416
11.191,-0.1319,1.0738,-1.3662,1.4180000000000001
11.193,-0.1314,1.0762,-1.3669000000000002,1.42
11.194,-0.1239,1.0816,-1.3647,1.422
11.195,-0.12,1.0823,-1.3559,1.416
11.196,-0.1207,1.0791,-1.3493,1.41
11.197,-0.1195,1.0833,-1.34,1.4069999999999998
11.198,-0.1195,1.0904,-1.3361,1.41
11.199,-0.1258,1.1004,-1.3315000000000001,1.416
11.2,-0.1288,1.1014,-1.3322,1.4169999999999998
11.201,-0.1246,1.1006,-1.3298,1.415
11.202,-0.1207,1.095,-1.3146,1.4
11.203,-0.1207,1.0931,-1.3068,1.3940000000000001
11.204,-0.1209,1.0918,-1.3014000000000001,1.39
11.205,-0.1234,1.0938,-1.2995,1.39
11.208,-0.1222,1.1023,-1.2909000000000002,1.392
11.21,-0.1175,1.0992,-1.2885,1.3869999999999998
11.212,-0.1141,1.0906,-1.2897,1.381
11.215,-0.1092,1.0892,-1.2858,1.3769999999999998
11.217,-0.1058,1.0909,-1.2792000000000001,1.374
11.219,-0.108,1.0896,-1.286,1.3780000000000001
11.22,-0.1112,1.084,-1.2904,1.376
11.223,-0.1097,1.0838,-1.2875,1.374
11.226,-0.1097,1.085,-1.2838,1.3730000000000002
11.228,-0.1019,1.0804,-1.299,1.3780000000000001
11.23,-0.098,1.0784,-1.3014000000000001,1.3769999999999998
11.231,-0.0845,1.0786,-1.2987000000000002,1.375
11.233,-0.0828,1.0796,-1.3012000000000001,1.3769999999999998
11.235,-0.0784,1.0757,-1.3090000000000002,1.379
11.237,-0.0762,1.0755,-1.3144,1.382
11.239,-0.0779,1.0799,-1.3139,1.385
11.248,-0.0836,1.0867,-1.3178,1.393
11.249,-0.0889,1.0879,-1.3283,1.401
11.25,-0.086,1.0953,-1.3339,1.41
11.251,-0.0853,1.094,-1.3432,1.415
11.253,-0.0784,1.094,-1.3493,1.4180000000000001
11.255,-0.076,1.095,-1.352,1.421
11.274,-0.0726,1.0957,-1.3579,1.425
11.275,-0.0716,1.094,-1.3637000000000001,1.4269999999999998
11.276,-0.0721,1.0918,-1.3698000000000001,1.429
11.277,-0.076,1.0909,-1.3811,1.436
11.278,-0.0557,1.0957,-1.3909,1.445
11.28,-0.0274,1.0852,-1.3913000000000002,1.4369999999999998
11.281,-0.0217,1.085,-1.3889,1.435
11.284,-0.0327,1.0799,-1.3891,1.431
11.286,-0.0327,1.0786,-1.3891,1.431
11.288,-0.0513,1.0784,-1.3867,1.429
11.289,-0.0589,1.0816,-1.3774000000000002,1.426
11.293,-0.0589,1.0833,-1.3779,1.4280000000000002
11.294,-0.052,1.083,-1.3762,1.426
11.295,-0.033,1.0857,-1.3664,1.421
11.298,-0.0225,1.0862,-1.3610000000000002,1.4180000000000001
11.3,-0.0039,1.0811,-1.3569,1.411
11.302,0.0051,1.072,-1.352,1.401
11.304,0.0059,1.0735,-1.342,1.396
11.306,0.001,1.0786,-1.3266,1.39
11.311,-0.0073,1.0801,-1.3232,1.389
11.313,-0.0188,1.0791,-1.3215000000000001,1.3869999999999998
11.314,-0.0183,1.0796,-1.3127,1.382
11.317,-0.0205,1.0823,-1.2995,1.376
11.318,-0.0159,1.0826,-1.2890000000000001,1.37
11.319,-0.0088,1.0828,-1.2858,1.368
11.32,0.0042,1.0784,-1.2787000000000002,1.36
11.323,0.0044,1.0799,-1.2621000000000002,1.351
11.329,0.0,1.0835,-1.254,1.349
11.33,-0.0095,1.086,-1.2477,1.347
11.331,-0.0154,1.0835,-1.2506,1.347
11.332,-0.0315,1.0826,-1.2457,1.344
11.333,-0.0508,1.0894,-1.2338,1.3430000000000002
11.335,-0.0533,1.0906,-1.2294,1.3419999999999999
11.336,-0.0432,1.0862,-1.2335,1.34
11.338,-0.0276,1.083,-1.2333,1.337
11.34,-0.0235,1.0852,-1.2259000000000002,1.334
11.351,-0.0134,1.0838,-1.2215,1.33
11.352,-0.0064,1.0806,-1.2235,1.329
11.353,-0.0281,1.0828,-1.2233,1.331
11.357,-0.0322,1.0791,-1.2394,1.337
11.381,-0.0249,1.0862,-1.235,1.34
11.382,-0.0159,1.0835,-1.2474,1.345
11.383,-0.0235,1.0784,-1.2504,1.3430000000000002
11.384,-0.0237,1.0757,-1.2741000000000002,1.355
11.385,-0.0156,1.0865,-1.2807,1.368
11.386,-0.0337,1.0899,-1.2746,1.367
11.388,-0.0437,1.0838,-1.2897,1.3719999999999999
11.389,-0.0462,1.0755,-1.2934,1.367
11.392,-0.0413,1.0755,-1.2875,1.364
11.393,-0.0318,1.0767,-1.2755,1.357
