time,gFx,gFy,gFz,TgF
13.114000,0.0049,1.0024,-0.0298,1.003
13.115000,0.0054,1.0027,-0.0288,1.003
13.116000,0.0056,0.9995,-0.0315,1.000
13.117000,0.0046,0.9980,-0.0322,0.999
13.117000,0.0046,1.0002,-0.0310,1.001
13.121000,0.0039,1.0012,-0.0347,1.002
13.122000,0.0042,1.0014,-0.0342,1.002
13.123000,0.0046,1.0017,-0.0332,1.002
13.124000,0.0042,1.0002,-0.0357,1.001
13.125000,0.0046,1.0010,-0.0352,1.002
13.126000,0.0059,1.0034,-0.0357,1.004
13.127000,0.0071,1.0017,-0.0369,1.002
13.127000,0.0073,1.0019,-0.0359,1.003
13.127000,0.0066,1.0032,-0.0357,1.004
13.128000,0.0068,1.0046,-0.0354,1.005
13.128000,0.0054,1.0046,-0.0369,1.005
13.128000,0.0061,1.0044,-0.0357,1.005
13.129000,0.0056,1.0034,-0.0354,1.004
13.131000,0.0064,1.0041,-0.0344,1.005
13.131000,0.0071,1.0061,-0.0347,1.007
13.133000,0.0066,1.0088,-0.0337,1.009
13.136000,0.0086,1.0058,-0.0354,1.006
13.138000,0.0088,1.0061,-0.0369,1.007
13.140000,0.0068,1.0014,-0.0364,1.002
13.142000,0.0068,1.0032,-0.0340,1.004
13.143000,0.0064,1.0080,-0.0320,1.009
13.145000,0.0068,1.0095,-0.0332,1.010
13.148000,0.0061,1.0083,-0.0327,1.009
13.150000,0.0090,1.0019,-0.0318,1.002
13.152000,0.0083,1.0022,-0.0337,1.003
13.153000,0.0076,1.0024,-0.0340,1.003
13.155000,0.0064,1.0014,-0.0318,1.002
13.164000,0.0066,1.0017,-0.0303,1.002
13.164000,0.0061,1.0022,-0.0296,1.003
13.165000,0.0068,1.0007,-0.0305,1.001
13.165000,0.0078,1.0002,-0.0310,1.001
13.165000,0.0064,0.9983,-0.0283,0.999
13.168000,0.0068,0.9997,-0.0286,1.000
13.170000,0.0071,1.0022,-0.0288,1.003
13.184000,0.0049,1.0014,-0.0293,1.002
13.185000,0.0051,0.9990,-0.0296,0.999
13.185000,0.0046,0.9975,-0.0276,0.998
13.186000,0.0049,1.0012,-0.0266,1.002
13.186000,0.0054,1.0019,-0.0259,1.002
13.187000,0.0056,1.0014,-0.0252,1.002
13.187000,0.0066,0.9988,-0.0237,0.999
13.187000,0.0064,0.9988,-0.0249,0.999
13.187000,0.0073,1.0027,-0.0242,1.003
13.193000,0.0078,1.0032,-0.0257,1.004
13.193000,0.0073,1.0044,-0.0254,1.005
13.193000,0.0078,1.0039,-0.0249,1.004
13.195000,0.0073,1.0024,-0.0242,1.003
13.197000,0.0066,1.0036,-0.0259,1.004
13.199000,0.0068,1.0034,-0.0254,1.004
13.201000,0.0083,1.0051,-0.0244,1.005
13.203000,0.0107,1.0036,-0.0259,1.004
13.205000,0.0103,1.0044,-0.0247,1.005
13.209000,0.0083,1.0010,-0.0252,1.001
13.211000,0.0073,1.0029,-0.0257,1.003
13.212000,0.0083,1.0039,-0.0271,1.004
13.214000,0.0078,1.0054,-0.0286,1.006
13.215000,0.0095,1.0034,-0.0279,1.004
13.217000,0.0098,1.0024,-0.0308,1.003
13.219000,0.0083,1.0017,-0.0301,1.002
13.221000,0.0086,1.0022,-0.0322,1.003
13.224000,0.0081,1.0036,-0.0310,1.004
13.230000,0.0073,1.0024,-0.0320,1.003
13.232000,0.0076,1.0029,-0.0322,1.003
13.233000,0.0078,1.0036,-0.0349,1.004
13.234000,0.0059,1.0032,-0.0349,1.004
13.235000,0.0066,1.0029,-0.0357,1.004
13.236000,0.0059,1.0024,-0.0349,1.003
13.244000,0.0059,1.0017,-0.0369,1.002
13.246000,0.0064,1.0022,-0.0371,1.003
13.247000,0.0076,1.0024,-0.0388,1.003
13.248000,0.0083,1.0019,-0.0396,1.003
13.250000,0.0078,1.0010,-0.0396,1.002
13.252000,0.0051,1.0005,-0.0359,1.001
13.252000,0.0051,1.0014,-0.0369,1.002
13.254000,0.0054,1.0012,-0.0359,1.002
13.254000,0.0051,1.0017,-0.0364,1.002
13.256000,0.0046,1.0005,-0.0352,1.001
13.259000,0.0049,1.0012,-0.0340,1.002
13.261000,0.0054,1.0034,-0.0332,1.004
13.264000,0.0081,1.0049,-0.0335,1.005
13.265000,0.0073,1.0061,-0.0332,1.007
13.266000,0.0076,1.0049,-0.0325,1.005
13.269000,0.0081,1.0039,-0.0330,1.004
13.270000,0.0076,1.0039,-0.0308,1.004
13.271000,0.0088,1.0022,-0.0322,1.003
13.286000,0.0073,1.0044,-0.0322,1.005
13.287000,0.0076,1.0029,-0.0315,1.003
13.288000,0.0078,1.0027,-0.0296,1.003
13.288000,0.0078,1.0027,-0.0291,1.003
13.289000,0.0098,1.0017,-0.0298,1.002
13.289000,0.0090,1.0002,-0.0283,1.001
13.290000,0.0078,1.0017,-0.0291,1.002
13.290000,0.0078,1.0022,-0.0269,1.003
13.311000,0.0090,1.0036,-0.0261,1.004
13.312000,0.0071,1.0041,-0.0254,1.004
13.312000,0.0078,1.0054,-0.0249,1.006
13.313000,0.0078,1.0044,-0.0266,1.005
13.313000,0.0083,1.0036,-0.0266,1.004
13.313000,0.0088,1.0039,-0.0261,1.004
13.314000,0.0078,1.0054,-0.0271,1.006
13.314000,0.0071,1.0068,-0.0259,1.007
13.314000,0.0090,1.0046,-0.0271,1.005
13.315000,0.0095,1.0032,-0.0264,1.004
13.315000,0.0076,1.0036,-0.0286,1.004
13.316000,0.0086,1.0029,-0.0286,1.003
13.316000,0.0083,1.0029,-0.0274,1.003
13.316000,0.0083,0.9990,-0.0298,0.999
13.318000,0.0059,0.9995,-0.0279,1.000
13.319000,0.0054,1.0007,-0.0266,1.001
13.321000,0.0059,1.0027,-0.0264,1.003
13.324000,0.0054,1.0012,-0.0279,1.002
13.325000,0.0051,1.0002,-0.0286,1.001
13.328000,0.0054,1.0000,-0.0296,1.000
13.329000,0.0056,1.0000,-0.0293,1.000
13.331000,0.0064,1.0012,-0.0303,1.002
13.333000,0.0073,0.9995,-0.0308,1.000
13.335000,0.0076,0.9992,-0.0313,1.000
13.337000,0.0056,0.9997,-0.0310,1.000
13.339000,0.0059,0.9992,-0.0308,1.000
13.341000,0.0071,0.9992,-0.0315,1.000
13.343000,0.0054,0.9997,-0.0315,1.000
13.345000,0.0071,0.9997,-0.0305,1.000
13.347000,0.0090,0.9990,-0.0318,1.000
13.349000,0.0090,1.0002,-0.0322,1.001
13.350000,0.0112,1.0049,-0.0327,1.005
13.352000,0.0125,1.0029,-0.0310,1.003
13.354000,0.0117,1.0032,-0.0318,1.004
13.365000,0.0078,1.0039,-0.0330,1.004
13.367000,0.0095,1.0049,-0.0342,1.005
13.367000,0.0088,1.0056,-0.0325,1.006
13.368000,0.0083,1.0054,-0.0327,1.006
13.369000,0.0076,1.0054,-0.0318,1.006
13.370000,0.0095,1.0027,-0.0308,1.003
13.371000,0.0125,1.0027,-0.0327,1.003
13.372000,0.0115,1.0019,-0.0310,1.002
13.401000,0.0125,1.0000,-0.0313,1.001
13.404000,0.0098,1.0002,-0.0310,1.001
13.405000,0.0078,1.0019,-0.0305,1.002
13.406000,0.0078,0.9992,-0.0318,1.000
13.407000,0.0064,1.0010,-0.0325,1.002
13.408000,0.0046,0.9992,-0.0303,1.000
13.409000,0.0064,1.0012,-0.0291,1.002
13.410000,0.0071,1.0002,-0.0296,1.001
13.412000,0.0076,0.9997,-0.0305,1.000
13.413000,0.0078,0.9997,-0.0301,1.000
13.413000,0.0071,0.9988,-0.0298,0.999
13.414000,0.0076,1.0017,-0.0279,1.002
13.414000,0.0073,1.0010,-0.0296,1.001
13.415000,0.0049,0.9992,-0.0296,1.000
13.415000,0.0046,0.9990,-0.0283,0.999
13.416000,0.0049,1.0010,-0.0274,1.001
13.416000,0.0046,1.0022,-0.0283,1.003
13.417000,0.0046,1.0017,-0.0274,1.002
13.417000,0.0061,1.0027,-0.0261,1.003
13.418000,0.0081,1.0019,-0.0261,1.002
13.419000,0.0086,1.0029,-0.0279,1.003
13.419000,0.0090,1.0014,-0.0276,1.002
13.420000,0.0076,1.0014,-0.0269,1.002
13.421000,0.0078,1.0022,-0.0279,1.003
13.422000,0.0061,0.9997,-0.0293,1.000
13.423000,0.0064,0.9983,-0.0283,0.999
13.426000,0.0064,0.9985,-0.0264,0.999
13.427000,0.0059,1.0005,-0.0257,1.001
13.429000,0.0049,1.0000,-0.0259,1.000
13.431000,0.0059,1.0019,-0.0257,1.002
13.433000,0.0064,1.0039,-0.0259,1.004
13.435000,0.0083,1.0044,-0.0276,1.005
13.437000,0.0093,1.0063,-0.0281,1.007
13.440000,0.0090,1.0061,-0.0283,1.007
13.442000,0.0110,1.0029,-0.0298,1.003
13.443000,0.0127,1.0027,-0.0283,1.003
13.445000,0.0107,1.0019,-0.0298,1.002
13.447000,0.0083,1.0002,-0.0315,1.001
13.449000,0.0081,0.9988,-0.0301,0.999
13.451000,0.0068,0.9973,-0.0310,0.998
13.453000,0.0061,0.9978,-0.0303,0.998
13.455000,0.0066,0.9997,-0.0286,1.000
13.463000,0.0051,0.9990,-0.0283,0.999
13.464000,0.0051,1.0002,-0.0291,1.001
13.464000,0.0078,1.0046,-0.0279,1.005
13.465000,0.0088,1.0049,-0.0291,1.005
13.466000,0.0078,1.0044,-0.0281,1.005
13.468000,0.0081,1.0027,-0.0293,1.003
13.471000,0.0090,1.0017,-0.0296,1.002
13.473000,0.0066,1.0014,-0.0303,1.002
13.473000,0.0056,1.0010,-0.0310,1.001
13.479000,0.0054,1.0012,-0.0315,1.002
13.480000,0.0064,0.9988,-0.0308,0.999
13.481000,0.0064,0.9988,-0.0308,0.999
13.481000,0.0071,1.0005,-0.0313,1.001
13.483000,0.0064,0.9990,-0.0298,0.999
13.485000,0.0056,1.0002,-0.0308,1.001
13.487000,0.0054,1.0014,-0.0303,1.002
13.489000,0.0051,1.0010,-0.0310,1.001
13.491000,0.0049,1.0019,-0.0308,1.002
13.493000,0.0056,1.0027,-0.0293,1.003
13.495000,0.0049,1.0027,-0.0293,1.003
13.497000,0.0046,1.0010,-0.0293,1.001
13.499000,0.0049,1.0017,-0.0276,1.002
13.501000,0.0051,1.0014,-0.0286,1.002
13.503000,0.0049,1.0017,-0.0310,1.002
13.505000,0.0046,1.0007,-0.0313,1.001
13.509000,0.0042,1.0005,-0.0315,1.001
13.511000,0.0024,1.0007,-0.0325,1.001
13.512000,0.0017,1.0027,-0.0327,1.003
13.513000,0.0027,1.0027,-0.0335,1.003
13.515000,0.0032,1.0012,-0.0325,1.002
13.517000,0.0020,1.0010,-0.0335,1.002
13.519000,0.0017,1.0014,-0.0318,1.002
13.521000,0.0029,1.0032,-0.0327,1.004
13.523000,0.0037,1.0012,-0.0308,1.002
13.526000,0.0044,1.0005,-0.0310,1.001
13.528000,0.0046,1.0029,-0.0308,1.003
13.529000,0.0042,1.0007,-0.0296,1.001
13.531000,0.0046,1.0000,-0.0293,1.000
13.533000,0.0034,1.0010,-0.0279,1.001
13.535000,0.0032,1.0034,-0.0291,1.004
13.538000,0.0022,1.0010,-0.0291,1.001
13.539000,0.0027,1.0002,-0.0286,1.001
13.542000,0.0034,0.9992,-0.0281,1.000
13.544000,0.0037,1.0019,-0.0269,1.002
13.545000,0.0046,1.0078,-0.0276,1.008
13.548000,0.0046,1.0066,-0.0271,1.007
13.549000,0.0042,1.0071,-0.0269,1.007
13.551000,0.0039,1.0061,-0.0264,1.006
13.553000,0.0042,1.0071,-0.0264,1.007
13.555000,0.0029,1.0066,-0.0281,1.007
13.566000,0.0029,1.0056,-0.0291,1.006
13.567000,0.0044,1.0034,-0.0286,1.004
13.567000,0.0042,1.0039,-0.0293,1.004
13.567000,0.0022,1.0017,-0.0298,1.002
13.568000,0.0029,1.0007,-0.0291,1.001
13.568000,0.0027,1.0017,-0.0298,1.002
13.569000,0.0027,1.0005,-0.0313,1.001
13.571000,0.0029,1.0014,-0.0322,1.002
13.573000,0.0037,1.0032,-0.0340,1.004
13.597000,0.0049,1.0044,-0.0327,1.005
13.597000,0.0046,1.0049,-0.0327,1.005
13.598000,0.0049,1.0041,-0.0330,1.005
13.598000,0.0046,1.0044,-0.0332,1.005
13.598000,0.0046,1.0034,-0.0332,1.004
13.599000,0.0049,1.0029,-0.0332,1.003
13.599000,0.0046,1.0014,-0.0332,1.002
13.599000,0.0059,1.0022,-0.0349,1.003
13.600000,0.0049,1.0014,-0.0344,1.002
13.600000,0.0051,1.0034,-0.0340,1.004
13.600000,0.0049,1.0022,-0.0362,1.003
13.601000,0.0044,1.0007,-0.0344,1.001
13.601000,0.0044,1.0007,-0.0344,1.001
13.601000,0.0046,1.0073,-0.0344,1.008
13.604000,0.0056,1.0058,-0.0330,1.006
13.605000,0.0071,1.0039,-0.0342,1.004
13.608000,0.0076,1.0044,-0.0344,1.005
13.611000,0.0086,1.0049,-0.0342,1.005
13.611000,0.0093,1.0063,-0.0386,1.007
13.613000,0.0086,1.0034,-0.0371,1.004
13.615000,0.0086,1.0010,-0.0352,1.002
13.617000,0.0061,1.0027,-0.0315,1.003
13.619000,0.0051,1.0027,-0.0320,1.003
13.620000,0.0051,1.0036,-0.0308,1.004
13.623000,0.0061,1.0017,-0.0301,1.002
13.625000,0.0068,0.9992,-0.0296,1.000
13.628000,0.0083,1.0017,-0.0303,1.002
13.631000,0.0098,1.0017,-0.0313,1.002
13.632000,0.0095,1.0022,-0.0320,1.003
13.634000,0.0093,1.0022,-0.0330,1.003
13.635000,0.0081,1.0041,-0.0313,1.005
13.637000,0.0088,1.0034,-0.0320,1.004
13.640000,0.0103,1.0034,-0.0330,1.004
13.652000,0.0112,1.0029,-0.0330,1.004
13.653000,0.0100,1.0044,-0.0332,1.005
13.654000,0.0100,1.0017,-0.0322,1.002
13.655000,0.0117,1.0012,-0.0318,1.002
13.656000,0.0117,1.0010,-0.0308,1.001
13.657000,0.0122,1.0010,-0.0293,1.001
13.658000,0.0105,1.0005,-0.0315,1.001
13.659000,0.0107,1.0010,-0.0315,1.002
13.660000,0.0110,1.0022,-0.0322,1.003
13.661000,0.0115,1.0032,-0.0303,1.004
13.662000,0.0117,1.0039,-0.0325,1.004
13.677000,0.0134,1.0032,-0.0313,1.004
13.679000,0.0120,0.9988,-0.0301,0.999
13.680000,0.0127,1.0010,-0.0303,1.001
13.681000,0.0105,1.0005,-0.0320,1.001
13.681000,0.0115,1.0012,-0.0325,1.002
13.682000,0.0115,1.0027,-0.0332,1.003
13.683000,0.0107,1.0032,-0.0332,1.004
13.684000,0.0120,1.0029,-0.0337,1.004
13.685000,0.0115,1.0024,-0.0342,1.003
13.685000,0.0107,1.0051,-0.0330,1.006
13.686000,0.0129,1.0041,-0.0330,1.005
13.687000,0.0129,1.0041,-0.0335,1.005
13.688000,0.0125,1.0029,-0.0322,1.004
13.689000,0.0115,1.0019,-0.0305,1.002
13.693000,0.0095,1.0022,-0.0325,1.003
13.694000,0.0115,1.0036,-0.0347,1.004
13.695000,0.0120,1.0041,-0.0335,1.005
13.697000,0.0134,1.0034,-0.0330,1.004
13.699000,0.0142,1.0022,-0.0320,1.003
13.701000,0.0103,1.0005,-0.0322,1.001
13.703000,0.0093,1.0017,-0.0332,1.002
13.705000,0.0098,1.0068,-0.0349,1.007
13.707000,0.0088,1.0063,-0.0340,1.007
13.710000,0.0105,1.0024,-0.0342,1.003
13.712000,0.0115,1.0039,-0.0347,1.005
13.713000,0.0120,1.0054,-0.0320,1.006
13.715000,0.0110,1.0068,-0.0347,1.007
13.719000,0.0125,1.0034,-0.0342,1.004
13.720000,0.0132,1.0029,-0.0342,1.004
13.721000,0.0127,1.0034,-0.0332,1.004
13.723000,0.0120,1.0049,-0.0325,1.005
13.726000,0.0105,1.0061,-0.0364,1.007
13.728000,0.0073,1.0017,-0.0359,1.002
13.729000,0.0098,1.0014,-0.0362,1.002
13.731000,0.0120,1.0034,-0.0369,1.004
13.733000,0.0107,1.0044,-0.0366,1.005
13.735000,0.0115,1.0029,-0.0384,1.004
13.737000,0.0100,1.0014,-0.0352,1.002
13.739000,0.0095,1.0012,-0.0344,1.002
13.741000,0.0107,1.0036,-0.0349,1.004
13.743000,0.0127,1.0029,-0.0349,1.004
13.745000,0.0127,1.0041,-0.0340,1.005
13.747000,0.0120,1.0046,-0.0340,1.005
13.749000,0.0137,1.0029,-0.0332,1.004
13.751000,0.0120,1.0039,-0.0349,1.005
13.753000,0.0115,1.0027,-0.0349,1.003
13.755000,0.0120,1.0027,-0.0347,1.003
13.757000,0.0129,1.0027,-0.0335,1.003
13.765000,0.0129,1.0027,-0.0344,1.003
13.766000,0.0122,1.0005,-0.0344,1.001
13.767000,0.0122,1.0036,-0.0330,1.004
13.767000,0.0120,1.0054,-0.0330,1.006
13.771000,0.0127,1.0068,-0.0335,1.007
13.771000,0.0129,1.0007,-0.0327,1.001
13.772000,0.0117,1.0000,-0.0335,1.001
13.789000,0.0110,1.0022,-0.0322,1.003
13.790000,0.0129,1.0041,-0.0315,1.005
13.790000,0.0147,1.0022,-0.0310,1.003
13.790000,0.0147,0.9975,-0.0305,0.998
13.791000,0.0154,0.9970,-0.0315,0.998
13.791000,0.0139,1.0002,-0.0310,1.001
13.791000,0.0139,1.0010,-0.0310,1.002
13.791000,0.0112,0.9997,-0.0303,1.000
13.792000,0.0103,0.9997,-0.0296,1.000
13.799000,0.0090,0.9990,-0.0293,0.999
13.799000,0.0090,0.9997,-0.0298,1.000
13.800000,0.0100,1.0022,-0.0320,1.003
13.800000,0.0110,1.0027,-0.0315,1.003
13.801000,0.0117,1.0022,-0.0322,1.003
13.802000,0.0117,1.0041,-0.0315,1.005
13.805000,0.0120,1.0012,-0.0293,1.002
13.806000,0.0103,1.0005,-0.0301,1.001
13.808000,0.0117,1.0017,-0.0308,1.002
13.811000,0.0120,1.0022,-0.0322,1.003
13.812000,0.0127,1.0032,-0.0310,1.004
13.814000,0.0100,1.0010,-0.0327,1.002
13.816000,0.0117,1.0014,-0.0313,1.002
13.818000,0.0120,1.0027,-0.0325,1.003
13.820000,0.0149,1.0046,-0.0315,1.005
13.822000,0.0147,1.0049,-0.0330,1.006
13.823000,0.0151,1.0051,-0.0337,1.006
13.828000,0.0134,1.0046,-0.0330,1.005
13.829000,0.0110,1.0029,-0.0340,1.004
13.830000,0.0110,1.0032,-0.0362,1.004
13.832000,0.0110,1.0039,-0.0374,1.005
13.833000,0.0112,1.0034,-0.0366,1.004
13.835000,0.0122,0.9992,-0.0362,1.000
13.839000,0.0137,0.9997,-0.0352,1.000
13.840000,0.0139,1.0012,-0.0342,1.002
13.841000,0.0159,1.0022,-0.0359,1.003
13.844000,0.0161,1.0012,-0.0369,1.002
13.846000,0.0120,1.0000,-0.0357,1.001
13.848000,0.0120,1.0014,-0.0357,1.002
13.850000,0.0112,1.0024,-0.0354,1.003
13.851000,0.0120,1.0027,-0.0359,1.003
13.853000,0.0110,1.0024,-0.0354,1.003
13.855000,0.0129,1.0029,-0.0337,1.004
13.858000,0.0161,1.0022,-0.0325,1.003
13.870000,0.0149,1.0019,-0.0325,1.003
13.872000,0.0142,1.0039,-0.0325,1.005
13.873000,0.0132,1.0029,-0.0325,1.004
13.874000,0.0144,1.0029,-0.0325,1.004
13.875000,0.0120,1.0005,-0.0320,1.001
13.876000,0.0112,1.0005,-0.0320,1.001
13.877000,0.0105,1.0027,-0.0322,1.003
13.877000,0.0105,1.0046,-0.0322,1.005
13.877000,0.0122,1.0029,-0.0315,1.003
13.878000,0.0127,1.0019,-0.0325,1.003
13.893000,0.0142,1.0014,-0.0301,1.002
13.894000,0.0147,1.0032,-0.0322,1.004
13.894000,0.0147,1.0029,-0.0310,1.003
13.894000,0.0147,1.0027,-0.0296,1.003
13.895000,0.0132,1.0027,-0.0310,1.003
13.895000,0.0125,1.0036,-0.0313,1.004
13.895000,0.0137,1.0024,-0.0315,1.003
13.896000,0.0120,1.0010,-0.0298,1.001
13.896000,0.0127,1.0010,-0.0308,1.002
13.899000,0.0112,1.0005,-0.0313,1.001
13.900000,0.0112,0.9992,-0.0313,1.000
13.901000,0.0100,1.0000,-0.0305,1.000
13.903000,0.0103,1.0027,-0.0327,1.003
13.905000,0.0110,1.0029,-0.0308,1.003
13.908000,0.0107,1.0027,-0.0335,1.003
13.912000,0.0142,1.0029,-0.0327,1.004
13.913000,0.0134,1.0036,-0.0308,1.004
13.914000,0.0134,1.0049,-0.0303,1.005
13.916000,0.0139,1.0027,-0.0325,1.003
13.918000,0.0110,1.0027,-0.0332,1.003
13.920000,0.0122,1.0024,-0.0342,1.003
13.921000,0.0122,1.0019,-0.0337,1.003
13.923000,0.0127,1.0012,-0.0349,1.002
13.925000,0.0115,1.0010,-0.0342,1.002
13.928000,0.0132,1.0019,-0.0342,1.003
13.930000,0.0149,1.0019,-0.0352,1.003
13.932000,0.0147,1.0044,-0.0354,1.005
13.934000,0.0161,1.0029,-0.0369,1.004
13.935000,0.0144,1.0012,-0.0349,1.002
13.938000,0.0144,1.0022,-0.0342,1.003
13.940000,0.0142,1.0022,-0.0340,1.003
13.941000,0.0134,1.0012,-0.0340,1.002
13.954000,0.0147,1.0044,-0.0340,1.005
13.956000,0.0169,1.0041,-0.0362,1.005
13.957000,0.0169,1.0032,-0.0369,1.004
13.958000,0.0156,1.0012,-0.0362,1.002
13.959000,0.0156,1.0012,-0.0342,1.002
13.960000,0.0164,1.0032,-0.0366,1.004
13.961000,0.0144,1.0044,-0.0342,1.005
13.962000,0.0129,1.0032,-0.0320,1.004
13.963000,0.0134,1.0024,-0.0327,1.003
13.964000,0.0134,1.0027,-0.0325,1.003
13.964000,0.0144,1.0029,-0.0325,1.004
13.981000,0.0144,1.0041,-0.0325,1.005
13.983000,0.0149,1.0029,-0.0318,1.004
13.984000,0.0120,1.0014,-0.0303,1.002
13.985000,0.0110,1.0007,-0.0315,1.001
13.986000,0.0110,1.0012,-0.0305,1.002
13.987000,0.0098,1.0024,-0.0335,1.003
13.988000,0.0105,1.0032,-0.0354,1.004
13.989000,0.0112,1.0046,-0.0330,1.005
13.989000,0.0139,1.0039,-0.0315,1.004
13.990000,0.0142,1.0029,-0.0320,1.004
13.991000,0.0159,1.0005,-0.0315,1.001
13.992000,0.0129,1.0017,-0.0310,1.002
13.993000,0.0129,1.0024,-0.0298,1.003
13.993000,0.0125,1.0012,-0.0303,1.002
13.994000,0.0120,1.0002,-0.0305,1.001
13.997000,0.0117,1.0019,-0.0315,1.002
13.999000,0.0142,1.0041,-0.0330,1.005
14.001000,0.0149,1.0068,-0.0347,1.008
14.002000,0.0154,1.0024,-0.0330,1.003
14.004000,0.0137,1.0000,-0.0318,1.001
14.006000,0.0139,1.0012,-0.0305,1.002
14.008000,0.0137,1.0017,-0.0332,1.002
14.011000,0.0139,1.0039,-0.0340,1.005
14.013000,0.0127,1.0034,-0.0335,1.004
14.015000,0.0115,1.0056,-0.0349,1.006
14.017000,0.0110,1.0073,-0.0352,1.008
14.020000,0.0122,1.0041,-0.0340,1.005
14.020000,0.0122,1.0041,-0.0340,1.005
14.022000,0.0117,1.0024,-0.0327,1.003
14.024000,0.0134,1.0041,-0.0335,1.005
14.028000,0.0142,1.0049,-0.0340,1.006
14.029000,0.0151,1.0017,-0.0352,1.002
14.030000,0.0122,1.0014,-0.0337,1.002
14.031000,0.0110,1.0014,-0.0359,1.002
14.034000,0.0125,1.0027,-0.0354,1.003
14.035000,0.0134,1.0044,-0.0354,1.005
14.038000,0.0132,1.0034,-0.0362,1.004
14.040000,0.0134,1.0014,-0.0357,1.002
14.042000,0.0149,1.0014,-0.0349,1.002
14.045000,0.0154,1.0049,-0.0347,1.006
14.047000,0.0156,1.0044,-0.0366,1.005
14.049000,0.0156,1.0019,-0.0362,1.003
14.051000,0.0127,1.0017,-0.0344,1.002
14.052000,0.0129,1.0022,-0.0364,1.003
14.054000,0.0159,1.0041,-0.0357,1.005
14.055000,0.0144,1.0034,-0.0374,1.004
14.058000,0.0142,1.0024,-0.0349,1.003
14.069000,0.0129,1.0019,-0.0344,1.003
14.070000,0.0142,1.0017,-0.0342,1.002
14.070000,0.0144,1.0061,-0.0320,1.007
14.071000,0.0134,1.0039,-0.0330,1.005
14.071000,0.0132,1.0056,-0.0335,1.006
14.071000,0.0147,1.0022,-0.0322,1.003
14.072000,0.0139,1.0029,-0.0325,1.004
14.073000,0.0147,1.0039,-0.0322,1.005
14.075000,0.0164,1.0039,-0.0340,1.005
14.090000,0.0144,1.0032,-0.0332,1.004
14.091000,0.0144,1.0041,-0.0322,1.005
14.091000,0.0142,1.0017,-0.0332,1.002
14.092000,0.0154,1.0034,-0.0332,1.004
14.092000,0.0154,1.0024,-0.0315,1.003
14.092000,0.0142,1.0010,-0.0301,1.002
14.093000,0.0142,1.0010,-0.0303,1.002
14.093000,0.0149,1.0010,-0.0301,1.002
14.101000,0.0122,1.0000,-0.0315,1.001
14.102000,0.0137,0.9973,-0.0310,0.998
14.102000,0.0137,0.9985,-0.0303,0.999
14.102000,0.0139,1.0002,-0.0296,1.001
14.103000,0.0144,1.0007,-0.0320,1.001
14.104000,0.0137,1.0005,-0.0318,1.001
14.106000,0.0147,0.9997,-0.0303,1.000
14.108000,0.0137,1.0000,-0.0298,1.001
14.112000,0.0122,1.0014,-0.0310,1.002
14.113000,0.0125,0.9995,-0.0320,1.000
14.114000,0.0112,0.9985,-0.0318,0.999
14.116000,0.0117,0.9988,-0.0310,0.999
14.118000,0.0115,1.0022,-0.0318,1.003
14.120000,0.0125,1.0044,-0.0330,1.005
14.121000,0.0125,1.0032,-0.0337,1.004
14.123000,0.0125,1.0014,-0.0327,1.002
14.125000,0.0127,1.0032,-0.0335,1.004
14.129000,0.0117,1.0029,-0.0344,1.004
14.132000,0.0112,1.0027,-0.0327,1.003
14.133000,0.0122,1.0027,-0.0340,1.003
14.136000,0.0125,1.0029,-0.0332,1.004
14.137000,0.0134,1.0051,-0.0325,1.006
14.139000,0.0132,1.0014,-0.0344,1.002
14.141000,0.0132,1.0014,-0.0344,1.002
14.142000,0.0129,1.0017,-0.0313,1.002
14.157000,0.0132,1.0027,-0.0327,1.003
14.159000,0.0149,1.0041,-0.0322,1.005
14.160000,0.0134,1.0039,-0.0337,1.005
14.162000,0.0142,1.0046,-0.0318,1.005
14.163000,0.0164,1.0039,-0.0347,1.005
14.165000,0.0169,1.0029,-0.0352,1.004
14.166000,0.0159,1.0022,-0.0357,1.003
14.167000,0.0154,1.0027,-0.0371,1.003
14.169000,0.0154,1.0027,-0.0374,1.003
14.170000,0.0159,1.0024,-0.0347,1.003
14.171000,0.0159,1.0017,-0.0374,1.003
14.172000,0.0149,1.0005,-0.0359,1.001
14.173000,0.0151,1.0019,-0.0354,1.003
14.174000,0.0154,1.0014,-0.0369,1.002
14.175000,0.0156,1.0019,-0.0371,1.003
14.176000,0.0149,1.0012,-0.0366,1.002
14.177000,0.0156,1.0022,-0.0362,1.003
14.181000,0.0154,1.0017,-0.0352,1.002
14.183000,0.0151,1.0019,-0.0354,1.003
14.184000,0.0156,1.0034,-0.0366,1.004
14.185000,0.0144,1.0024,-0.0369,1.003
14.186000,0.0134,1.0019,-0.0362,1.003
14.189000,0.0129,1.0007,-0.0354,1.001
14.190000,0.0144,1.0044,-0.0354,1.005
14.192000,0.0147,1.0061,-0.0349,1.007
14.195000,0.0127,1.0032,-0.0362,1.004
14.196000,0.0127,1.0014,-0.0352,1.002
14.200000,0.0134,1.0039,-0.0340,1.005
14.200000,0.0127,1.0068,-0.0344,1.007
14.202000,0.0139,1.0078,-0.0337,1.008
14.205000,0.0115,1.0049,-0.0349,1.006
14.206000,0.0134,1.0024,-0.0330,1.003
14.208000,0.0142,1.0036,-0.0322,1.004
14.211000,0.0151,1.0054,-0.0330,1.006
