time,gFx,gFy,gFz,TgF
3.778000,-0.0164,0.9992,-0.0308,1.000
3.778000,-0.0171,0.9997,-0.0296,1.000
3.779000,-0.0169,1.0012,-0.0283,1.002
3.779000,-0.0154,1.0010,-0.0293,1.002
3.779000,-0.0164,0.9995,-0.0288,1.000
3.780000,-0.0164,1.0017,-0.0269,1.002
3.780000,-0.0164,1.0019,-0.0276,1.002
3.780000,-0.0156,1.0022,-0.0283,1.003
3.786000,-0.0134,1.0022,-0.0291,1.003
3.787000,-0.0151,1.0002,-0.0274,1.001
3.787000,-0.0161,1.0005,-0.0281,1.001
3.788000,-0.0159,1.0019,-0.0269,1.002
3.790000,-0.0161,1.0019,-0.0283,1.002
3.792000,-0.0164,1.0036,-0.0266,1.004
3.794000,-0.0151,1.0046,-0.0264,1.005
3.796000,-0.0147,1.0029,-0.0276,1.003
3.798000,-0.0132,1.0049,-0.0281,1.005
3.800000,-0.0132,1.0039,-0.0271,1.004
3.802000,-0.0134,1.0024,-0.0271,1.003
3.804000,-0.0156,1.0017,-0.0276,1.002
3.806000,-0.0142,1.0022,-0.0293,1.003
3.808000,-0.0144,1.0012,-0.0293,1.002
3.810000,-0.0144,1.0014,-0.0296,1.002
3.812000,-0.0149,1.0007,-0.0298,1.001
3.815000,-0.0161,1.0010,-0.0296,1.002
3.816000,-0.0161,1.0010,-0.0296,1.002
3.819000,-0.0169,1.0024,-0.0274,1.003
3.821000,-0.0156,1.0014,-0.0276,1.002
3.822000,-0.0129,1.0032,-0.0291,1.004
3.824000,-0.0137,1.0014,-0.0276,1.002
3.825000,-0.0147,1.0014,-0.0298,1.002
3.829000,-0.0151,1.0010,-0.0298,1.002
3.831000,-0.0154,1.0000,-0.0296,1.001
3.833000,-0.0151,0.9997,-0.0301,1.000
3.834000,-0.0156,0.9985,-0.0301,0.999
3.836000,-0.0156,1.0002,-0.0313,1.001
3.839000,-0.0151,0.9992,-0.0296,1.000
3.840000,-0.0149,0.9995,-0.0301,1.000
3.843000,-0.0151,1.0010,-0.0308,1.002
3.846000,-0.0176,1.0007,-0.0298,1.001
3.849000,-0.0173,1.0007,-0.0301,1.001
3.851000,-0.0159,1.0019,-0.0310,1.003
3.854000,-0.0154,1.0017,-0.0320,1.002
3.855000,-0.0164,1.0005,-0.0305,1.001
3.857000,-0.0161,0.9995,-0.0301,1.000
3.857000,-0.0166,1.0005,-0.0310,1.001
3.859000,-0.0173,1.0002,-0.0301,1.001
3.861000,-0.0164,1.0000,-0.0291,1.001
3.863000,-0.0171,0.9990,-0.0291,1.000
3.866000,-0.0169,0.9997,-0.0305,1.000
3.869000,-0.0178,1.0010,-0.0279,1.001
3.871000,-0.0183,1.0010,-0.0298,1.002
3.872000,-0.0154,1.0012,-0.0301,1.002
3.874000,-0.0159,0.9988,-0.0293,0.999
3.875000,-0.0154,0.9995,-0.0301,1.000
3.877000,-0.0154,1.0005,-0.0301,1.001
3.889000,-0.0164,1.0010,-0.0298,1.002
3.890000,-0.0169,0.9997,-0.0298,1.000
3.891000,-0.0171,1.0005,-0.0286,1.001
3.892000,-0.0181,1.0012,-0.0281,1.002
3.892000,-0.0169,1.0014,-0.0276,1.002
3.893000,-0.0161,1.0005,-0.0283,1.001
3.894000,-0.0156,1.0012,-0.0283,1.002
3.895000,-0.0169,1.0024,-0.0288,1.003
3.895000,-0.0154,1.0014,-0.0266,1.002
3.905000,-0.0159,1.0014,-0.0264,1.002
3.906000,-0.0151,1.0027,-0.0264,1.003
3.906000,-0.0151,1.0027,-0.0269,1.003
3.907000,-0.0139,1.0029,-0.0266,1.003
3.907000,-0.0137,1.0024,-0.0276,1.003
3.907000,-0.0147,1.0000,-0.0279,1.000
3.909000,-0.0154,1.0000,-0.0271,1.000
3.911000,-0.0156,1.0000,-0.0264,1.000
3.913000,-0.0147,1.0027,-0.0247,1.003
3.915000,-0.0147,1.0036,-0.0269,1.004
3.918000,-0.0149,1.0017,-0.0269,1.002
3.919000,-0.0151,1.0017,-0.0271,1.002
3.921000,-0.0149,1.0019,-0.0293,1.002
3.923000,-0.0154,1.0019,-0.0281,1.002
3.925000,-0.0142,1.0034,-0.0283,1.004
3.927000,-0.0161,1.0024,-0.0296,1.003
3.930000,-0.0166,1.0017,-0.0283,1.002
3.930000,-0.0178,1.0022,-0.0259,1.003
3.934000,-0.0159,1.0029,-0.0269,1.003
3.936000,-0.0151,1.0032,-0.0271,1.004
3.937000,-0.0147,1.0039,-0.0286,1.004
3.939000,-0.0151,1.0010,-0.0293,1.001
3.941000,-0.0139,1.0007,-0.0281,1.001
3.943000,-0.0149,1.0010,-0.0298,1.002
3.945000,-0.0159,1.0007,-0.0305,1.001
3.948000,-0.0166,1.0010,-0.0296,1.002
3.950000,-0.0169,1.0012,-0.0269,1.002
3.952000,-0.0166,1.0017,-0.0269,1.002
3.954000,-0.0161,1.0012,-0.0281,1.002
3.955000,-0.0161,1.0017,-0.0279,1.002
3.957000,-0.0164,1.0005,-0.0296,1.001
3.958000,-0.0169,1.0007,-0.0308,1.001
3.960000,-0.0154,1.0005,-0.0313,1.001
3.963000,-0.0159,1.0014,-0.0303,1.002
3.964000,-0.0161,1.0010,-0.0310,1.002
3.967000,-0.0151,1.0027,-0.0310,1.003
3.970000,-0.0154,1.0014,-0.0301,1.002
3.972000,-0.0154,1.0019,-0.0318,1.003
3.974000,-0.0149,1.0034,-0.0315,1.004
3.975000,-0.0159,1.0012,-0.0320,1.002
3.977000,-0.0156,1.0010,-0.0313,1.002
3.989000,-0.0144,1.0019,-0.0313,1.003
3.991000,-0.0173,1.0002,-0.0308,1.001
3.992000,-0.0159,0.9992,-0.0301,1.000
3.993000,-0.0166,0.9992,-0.0305,1.000
3.993000,-0.0166,1.0005,-0.0293,1.001
3.994000,-0.0161,1.0017,-0.0298,1.002
3.995000,-0.0166,1.0010,-0.0286,1.001
3.997000,-0.0159,1.0005,-0.0291,1.001
4.005000,-0.0149,1.0017,-0.0283,1.002
4.008000,-0.0149,1.0017,-0.0283,1.002
4.009000,-0.0156,1.0014,-0.0291,1.002
4.010000,-0.0154,1.0019,-0.0288,1.002
4.011000,-0.0154,1.0002,-0.0291,1.001
4.012000,-0.0156,1.0014,-0.0288,1.002
4.013000,-0.0159,1.0007,-0.0286,1.001
4.014000,-0.0164,1.0027,-0.0279,1.003
4.015000,-0.0164,1.0010,-0.0283,1.001
4.016000,-0.0154,1.0019,-0.0283,1.002
4.017000,-0.0156,1.0024,-0.0281,1.003
4.019000,-0.0137,1.0019,-0.0288,1.002
4.022000,-0.0134,1.0017,-0.0279,1.002
4.023000,-0.0142,1.0000,-0.0291,1.000
4.025000,-0.0154,1.0002,-0.0298,1.001
4.025000,-0.0159,1.0014,-0.0274,1.002
4.027000,-0.0156,1.0024,-0.0279,1.003
4.030000,-0.0139,1.0027,-0.0288,1.003
4.032000,-0.0154,1.0019,-0.0283,1.002
4.033000,-0.0149,1.0019,-0.0293,1.002
4.034000,-0.0147,1.0017,-0.0276,1.002
4.037000,-0.0159,1.0010,-0.0308,1.002
4.039000,-0.0154,1.0005,-0.0288,1.001
4.041000,-0.0173,1.0012,-0.0288,1.002
4.043000,-0.0173,1.0014,-0.0271,1.002
4.045000,-0.0166,1.0029,-0.0257,1.003
4.047000,-0.0156,1.0017,-0.0276,1.002
4.049000,-0.0154,1.0014,-0.0281,1.002
4.051000,-0.0151,1.0014,-0.0288,1.002
4.052000,-0.0156,1.0014,-0.0291,1.002
4.055000,-0.0161,1.0027,-0.0286,1.003
4.056000,-0.0151,1.0014,-0.0286,1.002
4.058000,-0.0161,1.0034,-0.0276,1.004
4.060000,-0.0151,1.0032,-0.0279,1.004
4.063000,-0.0151,1.0032,-0.0281,1.004
4.064000,-0.0142,1.0024,-0.0303,1.003
4.067000,-0.0156,1.0002,-0.0298,1.001
4.068000,-0.0149,1.0017,-0.0318,1.002
4.070000,-0.0144,1.0002,-0.0303,1.001
4.072000,-0.0154,1.0010,-0.0310,1.002
4.074000,-0.0159,1.0002,-0.0298,1.001
4.076000,-0.0164,0.9988,-0.0288,0.999
4.078000,-0.0171,1.0000,-0.0301,1.001
4.087000,-0.0169,1.0000,-0.0301,1.001
4.087000,-0.0171,1.0002,-0.0301,1.001
4.088000,-0.0176,0.9997,-0.0286,1.000
4.088000,-0.0171,1.0002,-0.0291,1.001
4.088000,-0.0171,1.0000,-0.0281,1.001
4.093000,-0.0164,1.0010,-0.0283,1.001
4.093000,-0.0186,1.0007,-0.0303,1.001
4.094000,-0.0166,1.0005,-0.0288,1.001
4.100000,-0.0164,0.9992,-0.0286,1.000
4.100000,-0.0169,1.0005,-0.0305,1.001
4.101000,-0.0166,1.0002,-0.0293,1.001
4.102000,-0.0186,1.0000,-0.0279,1.001
4.105000,-0.0159,1.0007,-0.0305,1.001
4.107000,-0.0166,1.0005,-0.0288,1.001
4.109000,-0.0156,1.0010,-0.0281,1.001
4.111000,-0.0151,1.0002,-0.0298,1.001
4.114000,-0.0159,1.0002,-0.0291,1.001
4.116000,-0.0169,1.0012,-0.0286,1.002
4.117000,-0.0169,1.0012,-0.0286,1.002
4.119000,-0.0173,1.0005,-0.0286,1.001
4.121000,-0.0183,1.0017,-0.0264,1.002
4.122000,-0.0171,1.0022,-0.0271,1.003
4.124000,-0.0132,1.0024,-0.0276,1.003
4.126000,-0.0144,1.0017,-0.0276,1.002
4.128000,-0.0154,1.0032,-0.0281,1.004
4.132000,-0.0122,1.0022,-0.0291,1.003
4.133000,-0.0147,1.0029,-0.0288,1.003
4.134000,-0.0164,1.0019,-0.0279,1.002
4.137000,-0.0154,1.0012,-0.0293,1.002
4.138000,-0.0161,1.0019,-0.0291,1.002
4.140000,-0.0144,1.0022,-0.0281,1.003
4.142000,-0.0139,1.0022,-0.0281,1.003
4.144000,-0.0161,1.0012,-0.0271,1.002
4.148000,-0.0149,1.0022,-0.0276,1.003
4.150000,-0.0147,1.0014,-0.0293,1.002
4.151000,-0.0151,1.0014,-0.0303,1.002
4.152000,-0.0154,1.0010,-0.0288,1.001
4.154000,-0.0161,1.0012,-0.0281,1.002
4.156000,-0.0147,1.0010,-0.0293,1.001
4.158000,-0.0151,1.0007,-0.0276,1.001
4.160000,-0.0156,1.0014,-0.0288,1.002
4.163000,-0.0166,1.0014,-0.0279,1.002
4.172000,-0.0151,1.0017,-0.0281,1.002
4.173000,-0.0151,1.0019,-0.0279,1.002
4.176000,-0.0166,0.9997,-0.0271,1.000
4.177000,-0.0161,1.0019,-0.0279,1.002
4.177000,-0.0147,1.0027,-0.0303,1.003
4.184000,-0.0137,0.9997,-0.0308,1.000
4.184000,-0.0156,1.0012,-0.0308,1.002
4.184000,-0.0161,1.0002,-0.0315,1.001
4.185000,-0.0159,1.0012,-0.0288,1.002
4.185000,-0.0159,1.0010,-0.0298,1.002
4.185000,-0.0154,1.0019,-0.0310,1.003
4.187000,-0.0173,1.0000,-0.0296,1.001
4.189000,-0.0161,0.9983,-0.0303,0.999
4.190000,-0.0149,0.9997,-0.0315,1.000
4.192000,-0.0164,0.9997,-0.0313,1.000
4.194000,-0.0166,0.9997,-0.0303,1.000
4.197000,-0.0159,0.9990,-0.0313,1.000
4.201000,-0.0176,0.9997,-0.0286,1.000
4.201000,-0.0166,1.0002,-0.0286,1.001
4.202000,-0.0164,0.9995,-0.0298,1.000
4.205000,-0.0156,1.0012,-0.0298,1.002
4.206000,-0.0159,1.0002,-0.0313,1.001
4.209000,-0.0154,1.0017,-0.0308,1.002
4.210000,-0.0156,1.0019,-0.0305,1.003
4.212000,-0.0142,1.0029,-0.0298,1.003
4.215000,-0.0137,1.0012,-0.0308,1.002
4.217000,-0.0161,1.0005,-0.0301,1.001
4.220000,-0.0164,1.0000,-0.0301,1.001
4.222000,-0.0161,1.0012,-0.0288,1.002
4.223000,-0.0159,1.0005,-0.0281,1.001
4.225000,-0.0164,1.0007,-0.0291,1.001
4.227000,-0.0178,1.0007,-0.0279,1.001
4.230000,-0.0156,1.0012,-0.0288,1.002
4.232000,-0.0164,1.0019,-0.0288,1.002
4.233000,-0.0151,1.0012,-0.0281,1.002
4.237000,-0.0144,1.0012,-0.0279,1.002
4.238000,-0.0144,1.0012,-0.0286,1.002
4.240000,-0.0166,1.0010,-0.0283,1.001
4.241000,-0.0171,1.0012,-0.0279,1.002
4.243000,-0.0161,1.0034,-0.0276,1.004
4.245000,-0.0149,1.0012,-0.0261,1.002
4.250000,-0.0164,1.0007,-0.0281,1.001
4.251000,-0.0161,1.0012,-0.0266,1.002
4.252000,-0.0166,1.0010,-0.0276,1.001
4.254000,-0.0166,1.0022,-0.0271,1.003
4.255000,-0.0156,1.0029,-0.0276,1.003
4.257000,-0.0144,1.0014,-0.0279,1.002
4.259000,-0.0151,1.0010,-0.0288,1.001
4.261000,-0.0169,1.0014,-0.0276,1.002
4.263000,-0.0171,1.0000,-0.0276,1.001
4.275000,-0.0164,1.0024,-0.0281,1.003
4.276000,-0.0156,1.0014,-0.0283,1.002
4.280000,-0.0166,1.0012,-0.0283,1.002
4.281000,-0.0159,1.0017,-0.0279,1.002
4.282000,-0.0159,1.0024,-0.0271,1.003
4.282000,-0.0147,1.0029,-0.0274,1.003
4.283000,-0.0151,1.0036,-0.0281,1.004
4.284000,-0.0142,1.0034,-0.0279,1.004
4.284000,-0.0147,1.0032,-0.0296,1.004
4.285000,-0.0149,1.0019,-0.0291,1.002
4.286000,-0.0142,1.0019,-0.0318,1.003
4.287000,-0.0142,1.0017,-0.0327,1.002
4.294000,-0.0147,1.0022,-0.0327,1.003
4.295000,-0.0144,1.0014,-0.0305,1.002
4.297000,-0.0139,1.0024,-0.0313,1.003
4.298000,-0.0144,1.0010,-0.0310,1.002
4.299000,-0.0151,1.0032,-0.0313,1.004
4.300000,-0.0159,1.0010,-0.0298,1.002
4.304000,-0.0161,1.0014,-0.0288,1.002
4.305000,-0.0166,1.0010,-0.0288,1.002
4.306000,-0.0161,1.0007,-0.0271,1.001
4.307000,-0.0154,1.0012,-0.0293,1.002
4.308000,-0.0156,1.0000,-0.0305,1.001
4.311000,-0.0166,1.0012,-0.0279,1.002
4.313000,-0.0169,1.0005,-0.0291,1.001
4.316000,-0.0159,1.0002,-0.0291,1.001
4.317000,-0.0171,0.9997,-0.0298,1.000
4.319000,-0.0169,0.9992,-0.0288,1.000
4.320000,-0.0173,1.0005,-0.0281,1.001
4.323000,-0.0161,1.0000,-0.0286,1.001
4.325000,-0.0156,0.9995,-0.0291,1.000
4.327000,-0.0164,1.0000,-0.0301,1.001
4.329000,-0.0173,1.0007,-0.0288,1.001
4.334000,-0.0173,1.0010,-0.0283,1.002
4.336000,-0.0173,1.0000,-0.0281,1.001
4.338000,-0.0173,1.0024,-0.0271,1.003
4.340000,-0.0161,1.0032,-0.0269,1.004
4.341000,-0.0142,1.0046,-0.0281,1.005
4.342000,-0.0144,1.0044,-0.0288,1.005
4.344000,-0.0139,1.0017,-0.0301,1.002
4.345000,-0.0147,1.0007,-0.0310,1.001
4.349000,-0.0156,1.0002,-0.0310,1.001
4.350000,-0.0156,1.0007,-0.0296,1.001
4.352000,-0.0166,1.0007,-0.0288,1.001
4.354000,-0.0161,1.0019,-0.0279,1.002
4.357000,-0.0159,1.0019,-0.0279,1.002
4.358000,-0.0159,1.0017,-0.0286,1.002
4.360000,-0.0176,1.0012,-0.0281,1.002
4.361000,-0.0166,1.0010,-0.0271,1.001
4.363000,-0.0149,1.0022,-0.0266,1.003
4.372000,-0.0149,1.0029,-0.0279,1.003
4.373000,-0.0137,1.0024,-0.0279,1.003
4.373000,-0.0151,1.0036,-0.0274,1.004
4.373000,-0.0147,1.0022,-0.0274,1.003
4.374000,-0.0144,1.0014,-0.0296,1.002
4.375000,-0.0151,0.9995,-0.0283,1.000
4.377000,-0.0161,1.0007,-0.0281,1.001
4.378000,-0.0169,1.0005,-0.0271,1.001
4.384000,-0.0156,1.0007,-0.0276,1.001
4.385000,-0.0151,1.0005,-0.0279,1.001
4.386000,-0.0173,1.0017,-0.0283,1.002
4.388000,-0.0151,1.0029,-0.0264,1.003
4.390000,-0.0144,1.0027,-0.0281,1.003
4.391000,-0.0149,1.0049,-0.0276,1.005
4.393000,-0.0161,1.0024,-0.0279,1.003
4.394000,-0.0144,1.0017,-0.0283,1.002
4.397000,-0.0149,1.0034,-0.0291,1.004
4.399000,-0.0183,1.0002,-0.0298,1.001
4.401000,-0.0156,1.0029,-0.0283,1.003
4.402000,-0.0166,1.0007,-0.0288,1.001
4.404000,-0.0161,1.0017,-0.0286,1.002
4.407000,-0.0156,1.0010,-0.0279,1.001
4.408000,-0.0154,1.0017,-0.0281,1.002
4.410000,-0.0159,1.0007,-0.0296,1.001
4.412000,-0.0159,1.0012,-0.0288,1.002
4.416000,-0.0164,1.0005,-0.0283,1.001
4.417000,-0.0159,1.0017,-0.0283,1.002
4.420000,-0.0176,1.0012,-0.0301,1.002
4.421000,-0.0159,0.9990,-0.0293,1.000
4.423000,-0.0159,1.0007,-0.0288,1.001
4.425000,-0.0159,1.0007,-0.0296,1.001
4.427000,-0.0159,1.0002,-0.0293,1.001
4.429000,-0.0159,0.9995,-0.0296,1.000
4.433000,-0.0166,1.0002,-0.0310,1.001
4.435000,-0.0171,1.0010,-0.0288,1.002
4.436000,-0.0169,1.0014,-0.0291,1.002
4.438000,-0.0156,1.0014,-0.0286,1.002
4.440000,-0.0151,1.0012,-0.0298,1.002
4.441000,-0.0139,1.0024,-0.0310,1.003
4.442000,-0.0169,1.0010,-0.0296,1.002
4.445000,-0.0161,0.9992,-0.0281,1.000
4.447000,-0.0156,1.0002,-0.0288,1.001
4.451000,-0.0176,1.0007,-0.0283,1.001
4.452000,-0.0166,1.0014,-0.0293,1.002
4.453000,-0.0149,1.0024,-0.0293,1.003
4.455000,-0.0161,1.0019,-0.0298,1.003
4.457000,-0.0151,1.0005,-0.0269,1.001
4.459000,-0.0156,0.9992,-0.0291,1.000
4.461000,-0.0154,0.9990,-0.0291,1.000
4.462000,-0.0159,0.9995,-0.0293,1.000
4.474000,-0.0166,0.9997,-0.0279,1.000
4.476000,-0.0154,1.0005,-0.0276,1.001
4.477000,-0.0164,1.0017,-0.0279,1.002
4.478000,-0.0164,1.0024,-0.0276,1.003
4.479000,-0.0154,1.0036,-0.0283,1.004
4.479000,-0.0144,1.0022,-0.0276,1.003
4.480000,-0.0142,1.0019,-0.0288,1.002
4.493000,-0.0154,0.9997,-0.0293,1.000
4.495000,-0.0144,1.0007,-0.0288,1.001
4.496000,-0.0171,1.0000,-0.0286,1.001
4.498000,-0.0149,1.0024,-0.0288,1.003
4.499000,-0.0144,1.0017,-0.0286,1.002
4.500000,-0.0151,1.0022,-0.0286,1.003
4.501000,-0.0142,1.0007,-0.0296,1.001
4.502000,-0.0154,1.0017,-0.0264,1.002
4.502000,-0.0154,1.0019,-0.0271,1.002
4.503000,-0.0142,1.0017,-0.0288,1.002
4.506000,-0.0144,1.0024,-0.0293,1.003
4.508000,-0.0151,1.0010,-0.0303,1.002
4.509000,-0.0149,0.9997,-0.0293,1.000
4.510000,-0.0149,1.0005,-0.0286,1.001
4.511000,-0.0161,1.0010,-0.0301,1.002
4.512000,-0.0154,1.0010,-0.0303,1.002
4.513000,-0.0149,1.0014,-0.0296,1.002
4.514000,-0.0149,1.0012,-0.0281,1.002
4.517000,-0.0154,1.0012,-0.0271,1.002
4.518000,-0.0169,1.0010,-0.0271,1.001
4.520000,-0.0159,1.0000,-0.0281,1.000
4.521000,-0.0149,1.0022,-0.0298,1.003
4.523000,-0.0149,1.0010,-0.0296,1.002
4.524000,-0.0159,1.0005,-0.0303,1.001
4.527000,-0.0161,1.0005,-0.0298,1.001
4.529000,-0.0159,1.0000,-0.0305,1.001
4.533000,-0.0156,1.0010,-0.0293,1.002
4.533000,-0.0171,1.0002,-0.0303,1.001
4.536000,-0.0173,0.9995,-0.0296,1.000
4.537000,-0.0144,0.9983,-0.0315,0.999
4.539000,-0.0166,0.9992,-0.0305,1.000
4.542000,-0.0159,0.9997,-0.0293,1.000
4.544000,-0.0159,1.0000,-0.0310,1.001
4.546000,-0.0156,1.0014,-0.0283,1.002
4.548000,-0.0154,1.0012,-0.0301,1.002
4.549000,-0.0156,1.0017,-0.0305,1.002
4.551000,-0.0164,1.0007,-0.0303,1.001
4.554000,-0.0161,1.0007,-0.0301,1.001
4.556000,-0.0164,1.0010,-0.0288,1.002
4.558000,-0.0156,1.0014,-0.0293,1.002
4.559000,-0.0161,0.9997,-0.0286,1.000
4.561000,-0.0169,1.0010,-0.0288,1.002
4.562000,-0.0161,1.0017,-0.0286,1.002
4.564000,-0.0159,1.0019,-0.0283,1.002
4.578000,-0.0159,1.0010,-0.0303,1.002
4.579000,-0.0161,1.0002,-0.0296,1.001
4.579000,-0.0159,1.0007,-0.0288,1.001
4.580000,-0.0159,1.0014,-0.0274,1.002
4.580000,-0.0144,1.0017,-0.0291,1.002
4.580000,-0.0166,1.0017,-0.0286,1.002
4.581000,-0.0166,1.0017,-0.0283,1.002
4.592000,-0.0161,1.0014,-0.0274,1.002
4.593000,-0.0164,1.0012,-0.0293,1.002
4.593000,-0.0166,0.9995,-0.0286,1.000
4.594000,-0.0166,1.0010,-0.0281,1.001
4.594000,-0.0166,1.0014,-0.0276,1.002
4.594000,-0.0169,1.0029,-0.0274,1.003
4.595000,-0.0149,1.0029,-0.0276,1.003
4.596000,-0.0151,1.0017,-0.0281,1.002
4.597000,-0.0151,1.0022,-0.0271,1.003
4.603000,-0.0137,1.0024,-0.0286,1.003
4.605000,-0.0149,0.9997,-0.0296,1.000
4.606000,-0.0149,1.0007,-0.0305,1.001
4.608000,-0.0169,1.0014,-0.0308,1.002
4.609000,-0.0164,1.0012,-0.0293,1.002
4.610000,-0.0166,1.0012,-0.0283,1.002
4.611000,-0.0169,1.0027,-0.0291,1.003
4.613000,-0.0161,1.0010,-0.0279,1.001
4.616000,-0.0154,1.0029,-0.0276,1.003
4.619000,-0.0139,1.0019,-0.0286,1.002
4.621000,-0.0154,1.0017,-0.0296,1.002
4.621000,-0.0164,1.0010,-0.0305,1.002
4.623000,-0.0164,0.9997,-0.0293,1.000
4.625000,-0.0169,1.0000,-0.0276,1.000
4.627000,-0.0161,0.9995,-0.0276,1.000
4.629000,-0.0169,1.0019,-0.0276,1.002
4.631000,-0.0176,1.0027,-0.0276,1.003
4.635000,-0.0164,1.0010,-0.0283,1.001
4.635000,-0.0164,1.0032,-0.0274,1.004
4.638000,-0.0166,1.0007,-0.0283,1.001
4.639000,-0.0154,1.0002,-0.0279,1.001
4.641000,-0.0151,1.0002,-0.0308,1.001
4.642000,-0.0164,0.9992,-0.0313,1.000
4.644000,-0.0169,1.0007,-0.0293,1.001
4.646000,-0.0173,1.0012,-0.0301,1.002
4.656000,-0.0166,1.0012,-0.0288,1.002
4.656000,-0.0154,1.0010,-0.0301,1.002
4.657000,-0.0161,1.0007,-0.0313,1.001
4.657000,-0.0161,1.0010,-0.0288,1.001
4.661000,-0.0161,1.0010,-0.0288,1.001
4.662000,-0.0169,1.0019,-0.0283,1.002
4.662000,-0.0154,0.9997,-0.0291,1.000
4.664000,-0.0161,0.9997,-0.0303,1.000
4.672000,-0.0161,1.0002,-0.0308,1.001
4.672000,-0.0159,0.9990,-0.0298,1.000
4.672000,-0.0166,0.9992,-0.0296,1.000
4.673000,-0.0171,0.9992,-0.0286,1.000
4.673000,-0.0178,1.0010,-0.0276,1.001
4.675000,-0.0173,1.0017,-0.0286,1.002
4.677000,-0.0159,1.0032,-0.0276,1.004
4.688000,-0.0151,1.0022,-0.0291,1.003
4.689000,-0.0169,1.0012,-0.0276,1.002
4.689000,-0.0166,1.0012,-0.0276,1.002
4.693000,-0.0164,1.0036,-0.0271,1.004
4.693000,-0.0164,1.0029,-0.0266,1.003
4.694000,-0.0151,1.0027,-0.0288,1.003
4.697000,-0.0156,1.0012,-0.0281,1.002
4.697000,-0.0169,1.0019,-0.0271,1.002
4.698000,-0.0161,1.0022,-0.0274,1.003
4.698000,-0.0156,1.0029,-0.0283,1.003
4.701000,-0.0164,1.0022,-0.0274,1.003
4.707000,-0.0147,1.0017,-0.0279,1.002
4.710000,-0.0154,1.0000,-0.0301,1.001
4.710000,-0.0161,1.0012,-0.0298,1.002
4.711000,-0.0154,1.0007,-0.0298,1.001
4.712000,-0.0144,1.0000,-0.0281,1.000
4.713000,-0.0154,1.0019,-0.0286,1.002
4.713000,-0.0151,1.0005,-0.0298,1.001
4.717000,-0.0147,1.0014,-0.0281,1.002
4.719000,-0.0156,1.0014,-0.0279,1.002
4.719000,-0.0156,1.0012,-0.0298,1.002
4.721000,-0.0164,1.0014,-0.0293,1.002
4.723000,-0.0159,1.0017,-0.0271,1.002
4.725000,-0.0154,1.0017,-0.0303,1.002
4.727000,-0.0161,1.0019,-0.0305,1.003
4.729000,-0.0164,1.0014,-0.0286,1.002
4.731000,-0.0164,1.0010,-0.0283,1.001
4.734000,-0.0169,1.0012,-0.0276,1.002
4.735000,-0.0169,1.0017,-0.0271,1.002
4.737000,-0.0154,1.0022,-0.0279,1.003
4.739000,-0.0149,1.0014,-0.0298,1.002
4.741000,-0.0164,1.0010,-0.0298,1.002
4.743000,-0.0164,1.0012,-0.0291,1.002
4.745000,-0.0159,1.0010,-0.0303,1.002
4.747000,-0.0173,1.0002,-0.0288,1.001
4.751000,-0.0161,1.0007,-0.0288,1.001
4.752000,-0.0166,1.0005,-0.0293,1.001
4.753000,-0.0164,1.0000,-0.0266,1.000
4.755000,-0.0151,1.0024,-0.0286,1.003
4.757000,-0.0147,1.0046,-0.0286,1.005
4.759000,-0.0139,1.0019,-0.0283,1.002
4.761000,-0.0151,1.0019,-0.0308,1.003
4.763000,-0.0164,1.0010,-0.0310,1.002
4.765000,-0.0166,1.0010,-0.0288,1.002
4.768000,-0.0171,1.0000,-0.0291,1.001
4.780000,-0.0169,0.9997,-0.0291,1.000
4.781000,-0.0171,1.0000,-0.0293,1.001
4.781000,-0.0171,1.0007,-0.0296,1.001
4.782000,-0.0149,1.0007,-0.0320,1.001
4.782000,-0.0149,1.0007,-0.0320,1.001
4.782000,-0.0161,1.0000,-0.0288,1.001
4.783000,-0.0164,1.0022,-0.0303,1.003
4.783000,-0.0171,1.0017,-0.0303,1.002
4.794000,-0.0159,1.0010,-0.0281,1.001
4.795000,-0.0166,1.0014,-0.0293,1.002
4.795000,-0.0156,1.0010,-0.0286,1.001
4.795000,-0.0149,1.0022,-0.0288,1.003
4.796000,-0.0154,1.0010,-0.0291,1.001
4.796000,-0.0173,1.0010,-0.0279,1.001
4.797000,-0.0149,1.0022,-0.0281,1.003
4.799000,-0.0151,1.0014,-0.0276,1.002
4.803000,-0.0159,1.0014,-0.0286,1.002
4.803000,-0.0164,1.0022,-0.0279,1.003
4.805000,-0.0161,1.0032,-0.0286,1.004
4.808000,-0.0159,1.0002,-0.0281,1.001
4.809000,-0.0156,1.0002,-0.0293,1.001
4.811000,-0.0164,0.9988,-0.0283,0.999
4.813000,-0.0169,1.0012,-0.0261,1.002
4.814000,-0.0156,1.0010,-0.0271,1.001
4.818000,-0.0154,1.0014,-0.0283,1.002
4.819000,-0.0154,1.0012,-0.0301,1.002
4.821000,-0.0164,1.0002,-0.0293,1.001
4.822000,-0.0169,1.0005,-0.0281,1.001
4.824000,-0.0171,1.0012,-0.0269,1.002
4.827000,-0.0164,1.0029,-0.0279,1.003
4.829000,-0.0156,1.0024,-0.0281,1.003
4.831000,-0.0147,1.0032,-0.0261,1.004
4.834000,-0.0164,1.0032,-0.0271,1.004
4.836000,-0.0147,1.0036,-0.0291,1.004
4.838000,-0.0142,1.0010,-0.0283,1.001
4.840000,-0.0154,1.0002,-0.0286,1.001
